GID_0,NAME_0,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,United States,10.4709351290744,10.304801679088948,10.984625624306602,11.593141065412723,11.528381051698963,10.643893472037277,10.992486661229231,10.855801698602656,10.820459483644811,10.864495945475335,10.500588552876104,10.736082905384754,10.720877299675005,10.945665488034143,10.613879879536205,10.602616950197325,10.528969123251358,10.671147202774387,10.443406448701731,10.52916163010057,10.594778844406212,10.59907568175008,10.405167627277095,10.967952077993692,10.927835326890767,10.507820444294973,10.506046928724828,11.103120287384064,10.264206133245432,10.193242893748197,11.002003878803228,11.436903666031156,10.414853273628722,10.767894839281842,10.786714213010464,10.332307686784654,11.487865159326565,11.566258788712801,11.153646168173893,10.657374363306042,11.677446977057826,11.46316290580466,11.144349091763397,10.377376076376606,11.30800893144721,11.205726038062744,10.71490605871604,10.934678774144615,12.080068006619063,11.83969530244407,11.459150893438016,11.691126572716726,11.443865893478636,11.508934515357566,11.427524077810839,11.713208457462096,12.090998684185621,11.71844038263498,10.956749135421214,11.004232451941647,11.398754572053505,11.453555512898049,12.665127940651521,11.033440098764453,11.145910459088213,12.20178526252163,12.523883959621054,12.24280933446085,11.734231988426027,11.251733708276225
