GID_0,NAME_0,1948-01-01,1948-02-01,1948-03-01,1948-04-01,1948-05-01,1948-06-01,1948-07-01,1948-08-01,1948-09-01,1948-10-01,1948-11-01,1948-12-01,1949-01-01,1949-02-01,1949-03-01,1949-04-01,1949-05-01,1949-06-01,1949-07-01,1949-08-01,1949-09-01,1949-10-01,1949-11-01,1949-12-01,1950-01-01,1950-02-01,1950-03-01,1950-04-01,1950-05-01,1950-06-01,1950-07-01,1950-08-01,1950-09-01,1950-10-01,1950-11-01,1950-12-01,1951-01-01,1951-02-01,1951-03-01,1951-04-01,1951-05-01,1951-06-01,1951-07-01,1951-08-01,1951-09-01,1951-10-01,1951-11-01,1951-12-01,1952-01-01,1952-02-01,1952-03-01,1952-04-01,1952-05-01,1952-06-01,1952-07-01,1952-08-01,1952-09-01,1952-10-01,1952-11-01,1952-12-01,1953-01-01,1953-02-01,1953-03-01,1953-04-01,1953-05-01,1953-06-01,1953-07-01,1953-08-01,1953-09-01,1953-10-01,1953-11-01,1953-12-01,1954-01-01,1954-02-01,1954-03-01,1954-04-01,1954-05-01,1954-06-01,1954-07-01,1954-08-01,1954-09-01,1954-10-01,1954-11-01,1954-12-01,1955-01-01,1955-02-01,1955-03-01,1955-04-01,1955-05-01,1955-06-01,1955-07-01,1955-08-01,1955-09-01,1955-10-01,1955-11-01,1955-12-01,1956-01-01,1956-02-01,1956-03-01,1956-04-01,1956-05-01,1956-06-01,1956-07-01,1956-08-01,1956-09-01,1956-10-01,1956-11-01,1956-12-01,1957-01-01,1957-02-01,1957-03-01,1957-04-01,1957-05-01,1957-06-01,1957-07-01,1957-08-01,1957-09-01,1957-10-01,1957-11-01,1957-12-01,1958-01-01,1958-02-01,1958-03-01,1958-04-01,1958-05-01,1958-06-01,1958-07-01,1958-08-01,1958-09-01,1958-10-01,1958-11-01,1958-12-01,1959-01-01,1959-02-01,1959-03-01,1959-04-01,1959-05-01,1959-06-01,1959-07-01,1959-08-01,1959-09-01,1959-10-01,1959-11-01,1959-12-01,1960-01-01,1960-02-01,1960-03-01,1960-04-01,1960-05-01,1960-06-01,1960-07-01,1960-08-01,1960-09-01,1960-10-01,1960-11-01,1960-12-01,1961-01-01,1961-02-01,1961-03-01,1961-04-01,1961-05-01,1961-06-01,1961-07-01,1961-08-01,1961-09-01,1961-10-01,1961-11-01,1961-12-01,1962-01-01,1962-02-01,1962-03-01,1962-04-01,1962-05-01,1962-06-01,1962-07-01,1962-08-01,1962-09-01,1962-10-01,1962-11-01,1962-12-01,1963-01-01,1963-02-01,1963-03-01,1963-04-01,1963-05-01,1963-06-01,1963-07-01,1963-08-01,1963-09-01,1963-10-01,1963-11-01,1963-12-01,1964-01-01,1964-02-01,1964-03-01,1964-04-01,1964-05-01,1964-06-01,1964-07-01,1964-08-01,1964-09-01,1964-10-01,1964-11-01,1964-12-01,1965-01-01,1965-02-01,1965-03-01,1965-04-01,1965-05-01,1965-06-01,1965-07-01,1965-08-01,1965-09-01,1965-10-01,1965-11-01,1965-12-01,1966-01-01,1966-02-01,1966-03-01,1966-04-01,1966-05-01,1966-06-01,1966-07-01,1966-08-01,1966-09-01,1966-10-01,1966-11-01,1966-12-01,1967-01-01,1967-02-01,1967-03-01,1967-04-01,1967-05-01,1967-06-01,1967-07-01,1967-08-01,1967-09-01,1967-10-01,1967-11-01,1967-12-01,1968-01-01,1968-02-01,1968-03-01,1968-04-01,1968-05-01,1968-06-01,1968-07-01,1968-08-01,1968-09-01,1968-10-01,1968-11-01,1968-12-01,1969-01-01,1969-02-01,1969-03-01,1969-04-01,1969-05-01,1969-06-01,1969-07-01,1969-08-01,1969-09-01,1969-10-01,1969-11-01,1969-12-01,1970-01-01,1970-02-01,1970-03-01,1970-04-01,1970-05-01,1970-06-01,1970-07-01,1970-08-01,1970-09-01,1970-10-01,1970-11-01,1970-12-01,1971-01-01,1971-02-01,1971-03-01,1971-04-01,1971-05-01,1971-06-01,1971-07-01,1971-08-01,1971-09-01,1971-10-01,1971-11-01,1971-12-01,1972-01-01,1972-02-01,1972-03-01,1972-04-01,1972-05-01,1972-06-01,1972-07-01,1972-08-01,1972-09-01,1972-10-01,1972-11-01,1972-12-01,1973-01-01,1973-02-01,1973-03-01,1973-04-01,1973-05-01,1973-06-01,1973-07-01,1973-08-01,1973-09-01,1973-10-01,1973-11-01,1973-12-01,1974-01-01,1974-02-01,1974-03-01,1974-04-01,1974-05-01,1974-06-01,1974-07-01,1974-08-01,1974-09-01,1974-10-01,1974-11-01,1974-12-01,1975-01-01,1975-02-01,1975-03-01,1975-04-01,1975-05-01,1975-06-01,1975-07-01,1975-08-01,1975-09-01,1975-10-01,1975-11-01,1975-12-01,1976-01-01,1976-02-01,1976-03-01,1976-04-01,1976-05-01,1976-06-01,1976-07-01,1976-08-01,1976-09-01,1976-10-01,1976-11-01,1976-12-01,1977-01-01,1977-02-01,1977-03-01,1977-04-01,1977-05-01,1977-06-01,1977-07-01,1977-08-01,1977-09-01,1977-10-01,1977-11-01,1977-12-01,1978-01-01,1978-02-01,1978-03-01,1978-04-01,1978-05-01,1978-06-01,1978-07-01,1978-08-01,1978-09-01,1978-10-01,1978-11-01,1978-12-01,1979-01-01,1979-02-01,1979-03-01,1979-04-01,1979-05-01,1979-06-01,1979-07-01,1979-08-01,1979-09-01,1979-10-01,1979-11-01,1979-12-01,1980-01-01,1980-02-01,1980-03-01,1980-04-01,1980-05-01,1980-06-01,1980-07-01,1980-08-01,1980-09-01,1980-10-01,1980-11-01,1980-12-01,1981-01-01,1981-02-01,1981-03-01,1981-04-01,1981-05-01,1981-06-01,1981-07-01,1981-08-01,1981-09-01,1981-10-01,1981-11-01,1981-12-01,1982-01-01,1982-02-01,1982-03-01,1982-04-01,1982-05-01,1982-06-01,1982-07-01,1982-08-01,1982-09-01,1982-10-01,1982-11-01,1982-12-01,1983-01-01,1983-02-01,1983-03-01,1983-04-01,1983-05-01,1983-06-01,1983-07-01,1983-08-01,1983-09-01,1983-10-01,1983-11-01,1983-12-01,1984-01-01,1984-02-01,1984-03-01,1984-04-01,1984-05-01,1984-06-01,1984-07-01,1984-08-01,1984-09-01,1984-10-01,1984-11-01,1984-12-01,1985-01-01,1985-02-01,1985-03-01,1985-04-01,1985-05-01,1985-06-01,1985-07-01,1985-08-01,1985-09-01,1985-10-01,1985-11-01,1985-12-01,1986-01-01,1986-02-01,1986-03-01,1986-04-01,1986-05-01,1986-06-01,1986-07-01,1986-08-01,1986-09-01,1986-10-01,1986-11-01,1986-12-01,1987-01-01,1987-02-01,1987-03-01,1987-04-01,1987-05-01,1987-06-01,1987-07-01,1987-08-01,1987-09-01,1987-10-01,1987-11-01,1987-12-01,1988-01-01,1988-02-01,1988-03-01,1988-04-01,1988-05-01,1988-06-01,1988-07-01,1988-08-01,1988-09-01,1988-10-01,1988-11-01,1988-12-01,1989-01-01,1989-02-01,1989-03-01,1989-04-01,1989-05-01,1989-06-01,1989-07-01,1989-08-01,1989-09-01,1989-10-01,1989-11-01,1989-12-01,1990-01-01,1990-02-01,1990-03-01,1990-04-01,1990-05-01,1990-06-01,1990-07-01,1990-08-01,1990-09-01,1990-10-01,1990-11-01,1990-12-01,1991-01-01,1991-02-01,1991-03-01,1991-04-01,1991-05-01,1991-06-01,1991-07-01,1991-08-01,1991-09-01,1991-10-01,1991-11-01,1991-12-01,1992-01-01,1992-02-01,1992-03-01,1992-04-01,1992-05-01,1992-06-01,1992-07-01,1992-08-01,1992-09-01,1992-10-01,1992-11-01,1992-12-01,1993-01-01,1993-02-01,1993-03-01,1993-04-01,1993-05-01,1993-06-01,1993-07-01,1993-08-01,1993-09-01,1993-10-01,1993-11-01,1993-12-01,1994-01-01,1994-02-01,1994-03-01,1994-04-01,1994-05-01,1994-06-01,1994-07-01,1994-08-01,1994-09-01,1994-10-01,1994-11-01,1994-12-01,1995-01-01,1995-02-01,1995-03-01,1995-04-01,1995-05-01,1995-06-01,1995-07-01,1995-08-01,1995-09-01,1995-10-01,1995-11-01,1995-12-01,1996-01-01,1996-02-01,1996-03-01,1996-04-01,1996-05-01,1996-06-01,1996-07-01,1996-08-01,1996-09-01,1996-10-01,1996-11-01,1996-12-01,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01,1998-07-01,1998-08-01,1998-09-01,1998-10-01,1998-11-01,1998-12-01,1999-01-01,1999-02-01,1999-03-01,1999-04-01,1999-05-01,1999-06-01,1999-07-01,1999-08-01,1999-09-01,1999-10-01,1999-11-01,1999-12-01,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01
USA,United States,-6.22345538831263,-5.232031541787819,-1.4344946879503482,6.67214421035203,11.631437760343431,16.995601946698798,19.171516238235142,18.03793019143484,14.222571439281808,7.222245179252525,-0.41445661958880464,-5.557156348040678,-7.367010322974124,-5.675010047800981,1.0813609926719323,5.521604004592859,12.016573770563866,16.564202565041967,19.730024902893035,18.63491358547833,14.237916686805761,8.05389415968392,3.226315132544471,-4.6797840337249,-5.2199572259582965,-4.886807542764416,-0.11945542634805406,4.967577033370105,11.462551203621558,16.603120489302853,18.784735718460013,18.053268909776193,13.905064146644804,9.328344204777181,-0.22788984987408867,-4.041664942257569,-7.061882775974993,-4.007853731342038,-2.3229989325369615,5.924575997900774,12.457039495581853,16.112472214929483,19.687982898622067,18.565113533629358,14.00169188217319,7.396004407987846,-0.05130053285267877,-5.135894404648354,-5.991369955022094,-3.451026070319074,-1.598501298558972,5.768303719038954,11.24557707264131,17.670530887771122,19.743113593497355,18.717790828056934,14.44072207953991,7.80085050327574,1.2745511890664716,-3.7280200627844806,-4.251304659076425,-2.8997683547613065,0.5622248818019102,5.573761408562348,11.809678342666928,17.99142624261816,20.019550034273095,18.58417839676781,14.83339253308668,8.482778192612443,1.5738022176702202,-3.715221443648261,-6.212328233064454,-2.334002362863771,-0.427840451904558,6.931523158070206,11.543264451257585,17.083768335263073,20.177412769845432,18.673316102516026,14.844695097469526,8.54030364887251,2.491205932479886,-5.476173495280818,-5.104785187145183,-6.157401614623609,-0.5119571441204016,5.904414036410742,12.122485839019873,15.687025855013985,19.971385881147228,19.023806505235427,14.553779668990387,7.702998865254187,-2.47038033552991,-5.429997945126843,-6.585734666238579,-5.697239487672675,-0.5502948773859089,5.2173612030338745,12.610128375676709,17.558344185553494,19.390701915281852,18.332940433532258,14.106769293151103,7.6367919063675345,-1.3045983090309505,-4.748112698910063,-6.009190198728788,-2.46119457884231,0.7440494498735006,6.428121646155944,11.92978159300526,17.623824403846527,19.876333086080308,18.824609629027123,14.020701779343028,7.338357732749273,1.1772465091186177,-3.648357471169959,-4.650389245014992,-4.217428599165544,-0.397783864281962,6.277361071900941,12.855320741462492,17.063053085618947,19.315070815885576,19.124517458388993,14.376623040833294,7.230447857988736,0.9137615808888313,-4.465216953547895,-6.713491512337157,-3.2538042409615286,-1.613981709088705,5.691075390020842,12.253100064152136,17.808276882107293,19.039588418452126,18.968589296973903,14.065806746080568,7.20889995562078,-0.40829701547011155,-3.6978718434731377,-5.6515255184623925,-4.291417420326127,-2.4460651376249984,5.820600631936998,12.05935420410708,16.92007190202304,19.734328526774732,18.460040413649494,14.540888783097671,8.016909093181027,0.5213745220171404,-3.706202486636755,-4.838458687918489,-3.1213520337545333,-0.13049495941606892,4.4880582657118,11.663514069255768,17.290402664510736,19.20722839561438,18.686897633126705,13.67321721732418,7.046560294770302,-0.4574286925376896,-6.848058337113969,-6.926267804552367,-2.4428233744188788,-1.3984477091425447,6.2446006817812645,12.337469180335631,16.588314966946314,19.17634208001226,18.742227148821996,13.58201560330474,8.860933641534587,1.2739280468969696,-4.004407157082653,-6.921552193365926,-3.270865863675567,0.8316468486635813,6.058404791609917,12.51350754693874,16.587390534923372,19.478049519627916,18.426546688530436,15.173678146036195,9.828405075159083,0.07812816504019793,-5.076780709265563,-5.391597247472362,-5.028524364904797,-2.1172688504573784,5.4393318202015735,11.575975244305425,16.80341261358444,19.985417183874972,17.948191224174366,13.861145198036809,7.938391346711569,0.7279078754987154,-6.567487176438135,-5.665219157404522,-5.847918889975745,-0.6029000624494643,6.546328385206152,11.559277838073001,15.87451971030481,18.951613078852233,17.842157572863243,13.295889924159894,7.131826912672921,2.099516174522421,-3.710168467329595,-8.211811181530777,-5.046920450251321,-0.5106703493270288,5.124346429505181,11.41669045824841,16.879100072665494,20.140202408780965,17.846713157284796,14.353642460036781,6.924695140036249,1.1021304736657953,-4.998017943374748,-4.7132979986235455,-4.451262195359732,1.5347471153508536,6.334157429234949,10.89776354554806,16.74367836436221,19.068805288651674,18.33258485053875,14.081331673140483,7.488449978908932,0.9997053629099923,-4.32182446234134,-6.274703921134574,-4.565529825663248,1.5870417179755805,5.51639365849536,11.047023447935715,16.841685913223273,19.62885032971343,18.21533632224805,13.553239552483944,7.594706233467662,0.3284612769351156,-6.335853870164385,-7.183675968955413,-4.578110228668265,-1.6911586868749282,7.2583015158688795,12.870913541813138,16.566852561856308,19.586571331903826,18.342162179678724,14.828643345698765,7.2806163809297,-0.07189875839799242,-2.5688615865460633,-8.107955095014347,-2.173507302523433,-0.18117666855971493,5.17924187470345,12.423984193748254,16.875408091078498,19.55840018822721,18.893959668463083,13.473788325134933,6.036353139802259,0.8889268735665041,-4.554274352409436,-8.24633511692383,-4.8627152398948965,-1.9890889119511712,5.046144050795533,10.702512980097481,17.453509459694033,18.99348038114499,18.414479097553,13.895761626751039,7.885579311512458,0.008866084198587032,-4.007919002571555,-6.950206908493101,-5.010094559179208,-0.5064431361057586,4.601347661742523,11.926162146449258,16.63966698834281,19.31984701939723,18.700580472484887,13.682458818776809,7.109932658106459,-0.3732149276475525,-5.456069743753915,-7.10917656022059,-3.857259798854443,1.0602406419168346,5.231115866833818,11.582636843703881,16.993935357384544,19.243495972915525,18.47901914787508,14.105223867890572,8.298742456082152,0.30095401587988135,-3.6526928999292068,-6.109995368468333,-5.2079010009765625,0.9258200303240187,6.257158702940501,12.169277847684839,16.73172779061798,19.752629963002676,18.06399107719568,13.671194976360425,7.1141284303268435,0.34489773556140335,-4.801552280559008,-5.799943547629653,-4.855538964459242,-1.0203419087841894,3.789244307870945,12.038389300763697,16.296879702933893,19.712159768481115,18.25687043712435,13.275273463589315,7.658659210033477,-0.47899896988582213,-4.701289221781849,-6.027307132339047,-2.868814364970717,0.28597527794687494,6.3106053424230595,11.349401807409606,16.597783936370774,19.347354445226813,18.29321918637737,14.202810020146444,5.967644302488338,0.24186484440912182,-4.900355243146464,-6.525437362550747,-1.4158447402936645,0.19483244373509478,6.723869232761331,12.560096835124625,17.798544452268175,20.18881217347223,19.06807443213279,14.871624481235528,7.7473968883467705,-0.1634600095459291,-4.812857306258309,-6.126593858613717,-5.561938998347841,0.5558717468056216,6.612735500271356,12.012231555162089,16.863930302932147,19.800519547178226,18.744479304894014,14.998105816149234,7.6088055776933174,1.02002906756411,-4.896015701894669,-8.251493785673631,-8.225599383771453,0.8515276570958576,5.861750324880063,11.897435431807594,16.62521022457645,19.60942393110895,18.535679140723914,15.125430994709689,8.937655615618894,1.3278537814609308,-3.981547850189372,-5.855844716950628,-3.0420538920519107,-0.02623619877715555,6.6354442549234705,12.375558990032289,17.030364358599513,20.50053969770505,18.604690610115426,14.460940472803486,7.508965151328766,1.4037885290431404,-5.136045193752636,-2.1774330611169717,-2.016693132398359,2.267714389934042,7.804812182672151,12.206769409866297,17.508242931730706,19.556845892615513,18.442652232252726,14.085878600044396,7.178375697270042,2.0635704323733535,-3.8581102163101946,-8.003653386634141,-4.329225943085817,0.6299416163373053,4.451172159922294,11.913075364480846,16.006148347972612,19.528748931713153,18.550498208903093,14.092441019030332,6.501136050315495,0.028760424722349853,-2.406863815256088,-4.924128288895531,-2.214956177581655,0.9077390037854229,4.866845857600936,11.177145045895145,16.59227459009645,19.940884272400524,19.599721174379567,14.051986766424704,7.560949490764983,1.67683466255869,-6.684411689749709,-6.166708418649819,-4.015610980451129,0.5259348951925631,4.929478044370455,11.704276703876417,17.202600667500803,19.382632284947533,18.805493761369462,13.745939363323032,7.5427492774646225,-0.08618893875444655,-3.4064273520985466,-5.068065122383359,-5.828483748033648,1.1890304822889561,5.8327692398740965,12.550011287041286,16.48343759886461,19.86178376720244,17.981327148712126,13.233438264827498,7.047221623389646,-0.9973970050618277,-4.331385808371806,-3.3815928061177374,-2.1938424452619643,1.728791773037642,5.785383638568646,12.217509462165651,17.87609249496893,19.66743536177853,18.115599583560368,13.959536705403309,7.734535435267901,0.24411690779561468,-2.099001055654128,-4.258452274077911,-1.6542653619102907,1.0844994767042522,6.95454890419586,13.295039331631415,17.77155679331588,19.703023622596504,18.645842558407026,14.235363288939482,7.918632275610321,1.458661544336394,-3.4532869422663452,-5.883039353052027,-3.363644440074836,1.0300675382496252,6.571059236644487,12.794182319769845,18.196978574394507,20.422679290943165,19.22772102827969,14.09704624171735,6.9333022161597455,0.3149065118539056,-3.2176647139078227,-6.050065099589574,-4.5542114257812045,0.5233949092697685,7.459622137458041,12.140103681497862,16.974035884827174,20.219799859612294,18.748544369881017,14.418386775597185,7.883496107481221,-0.13501914403030923,-5.457660248523609,-3.402152948197113,-4.9044408637304855,2.277680737524406,7.583541035947178,12.159687192421302,18.028287645990076,19.942290435893995,19.039271063101978,15.350130508131087,7.557867246269552,0.8317974970231035,-5.409300274843531,-5.854636619061523,-1.39145559991033,1.1802024540938874,7.18098302783261,13.26533206557798,17.65513250739292,19.804663724438058,18.886866895849494,14.690482435880824,8.02817984925349,-0.7049021425879687,-3.323394744495431,-3.8186749006684977,-1.7908436212013612,1.9198538300693713,6.693968442695905,12.212107926359067,16.892686882920202,18.88087285903231,17.534062800713173,13.032614187234174,7.0046569686907105,0.044224937962496824,-4.982645696891041,-5.570692933021405,-4.30361747956249,1.0173968389144648,6.466877442779378,12.895948178749393,16.835833431282538,19.681300592583398,18.619288887564608,13.559748220711924,7.912321638658739,-0.03034199048482833,-2.7187673390648683,-5.456996589034134,-4.72481431993242,1.1685265831791867,7.2211134920238464,12.822398309525283,18.182546368868202,19.905296080238543,18.83120153575163,14.552159635288547,7.206040468848869,0.04849273372690277,-3.112042785575852,-4.163178897681689,-1.9383104974426715,0.41451070676106383,6.284969691136041,12.129651222186112,16.90233296414732,19.82747346858747,19.555035002186003,15.001357438352443,7.884393835765081,-0.04042964973916696,-3.8215051262665156,-6.559657876322547,-3.1820382323119816,0.15528232501520733,5.989941313564486,12.852355297933968,17.739059698836513,19.707952901456167,18.25672223635013,13.444319487529924,6.34168751634013,-0.61241391914632,-4.15272239110061,-6.100240821108912,-1.4825175299284865,0.999151796699266,5.414533167561217,12.119883207958424,17.480956351555903,19.85707760651013,18.84312695394891,15.577937013091912,7.043365615827611,0.9667558599242625,-3.8807561095573533,-3.7920046931847082,-1.0083938684452391,1.4220134104330668,7.197228386002564,13.335468991669018,17.059647660314454,20.746566961264875,19.190076280900712,16.21770958058346,8.343943863859067,2.205747891437909,-3.1757322673990416,-5.010445466701299,-2.6163399832589107,0.4678831428725516,6.242287950547961,12.085534173645783,17.252335106213536,20.018897363171448,19.057252795945715,14.224793929109694,7.49956352654408,2.4804004441766665,-3.920445651385819,-4.63583346561046,0.1357749741579255,2.8243399071881186,6.755518542741356,12.83688200702818,17.47740605529168,19.69790794278157,19.104560170640298,14.380528707257554,8.038144054777604,-0.28888206181562737,-4.968760370484063,-3.521640234347501,-2.568036170161349,0.3482790763520711,7.273455559952595,12.461279983434736,17.545102117514887,19.964623268221885,19.552251744136242,14.88705719646373,7.346117127357388,2.5531948368514463,-3.5488189456969508,-3.0137883979102185,-2.3230259795558936,-0.14979969277823102,6.739073086750409,12.037934640341632,18.145736519263266,20.724857332896875,18.801851493569416,15.488445550598897,7.561820134269112,2.24149392023935,-1.9799190353891163,-3.737777133250802,-2.6681396244078996,1.0339102677473306,7.125811221763172,12.511871804751252,17.231485167289918,20.623766746563945,19.819330321441782,14.266328462787385,9.591237383779173,1.1834914526065177,-3.1920382865502006,-6.161865083331861,-3.237097988407527,2.5071947816520606,7.5290390443748265,13.512193471696207,17.668782865612286,20.050103512604153,18.588025602634673,14.382382473339533,8.877705306062865,2.0998200630042447,-2.7939075894779535,-4.006033616983132,-1.7563240111343248,1.6425221360574938,6.761876099182075,12.62209239225956,17.83929455030892,20.6332373294037,19.48792342195634,15.760481500786568,8.611842529846172,0.893246202501075,-3.283999733340181,-3.030204736904807,-2.306818776940588,0.3543420300306934,7.5021033167973314,13.237628812328637,18.061915250248262,20.98698963899045,19.032661374481506,14.227901174676163,7.982767042883097,0.784015867492883,-2.275734454091662,-4.999311751375274,-4.18042965729137,1.2575300939708427,6.767873877749537,13.166267798373383,17.875517130488106,20.56097876910286,20.179410617343535,15.485882945967205,8.856944832732097,2.4301057521618645,-3.56197323021388,-5.910049404148538,-4.02291355197417,0.5766883498235984,5.81480984081702,11.955068753460296,17.461032876871855,19.781415220588883,18.597870367369865,14.620128096933456,6.847727943995437,1.1021754742205303,-4.552375407267164,-5.812474696842685,-2.547134059566986,0.31941499141527174,6.056616513023812,12.938726573210374,17.205910104895338,19.74586699306633,18.471732326031315,15.217127048419513,6.943885039425027,1.5819933244428626,-4.8555274886140865,-5.682677000579986,-3.752438738965566,1.129106972590364,7.605194641044648,12.47491310900591,17.98059618920928,20.17416902934741,19.80031732788774,15.333028800629677,9.01397529318848,1.54444334289758,-5.249136129407134,-5.353426207466214,-3.923849264172759,0.9871203977157847,6.445090943755929,12.054809934189166,17.733700722864967,20.716083512021953,19.785368623508248,15.211820045016395,8.640580332426737,0.31941301412337,-2.546537652031759,-5.257579255077246,-1.2135231318436013,2.9987963681816723,8.077275708502157,13.295610906302727,18.040031407359493,21.021833614182015,19.422024869114296,14.962375636578145,7.6962543294454235,0.7372486951246628,-3.528479340320473,-4.036440971383058,-3.195820039249213,-0.016589479049457623,4.646090100935282,12.085077728168528,18.500866019524665,20.33328899988578,19.37768044573653,15.321349582736502,8.68577050808716,0.7432890850191711,-4.806661578801652,-3.6087378863408617,-4.237016710038915,0.4237771925695597,6.9536781714389235,13.136794058732164,17.46663905552458,19.660906618545255,19.21786030103175,15.229849212268903,8.938290223335116,0.5428122555847494,-0.8876805686306852,-4.017288911731498,-3.07900558145559,2.653610686054378,7.740207049924436,13.442000069205221,18.74052511929665,20.308143916092547,19.038062965212873,15.703332114461034,9.885045844336616,2.50566490353566,-1.2271811211739418,-2.6762721882359415,0.3167627838787439,3.9409155760895374,8.38173680857949,13.1911226115962,18.962245183371863,20.86917221361125,19.865734403286297,15.655268748297374,9.791644623523666,3.2723059844112754,-3.954103402479916,-4.04424523266681,-0.4643465194444616,1.158546734392587,8.152958365098186,12.74702367450044,18.346602813411778,21.161007844905612,18.762261022303903,15.422704027688724,9.068958508177218,2.3292642153556926,-1.953181291028784,-4.170780984301359,-2.0769065865515586,1.7584994064005173,5.721392688386516,14.626650304118527,18.598654617635702,21.00422486175438,19.37117215511637,15.916387094984714,8.813930248007352,0.8912554677613684,-2.2398718577535988,-3.99862976417495,-3.1134667618604226,1.706123683315866,7.682092048293157,12.635493817667339,18.034810800627497,21.063763791611052,19.623199833632896,16.461858190272608,7.662724326512432,1.2023039123741341,-2.5928525806680227,-4.66503713670005,-3.3330233390473154,2.1559213850710535,6.544789859870434,13.241286877867083
