GID_0,NAME_0,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DEU,Germany,8.881710374082013,9.072635407086215,8.35010596381296,9.302908793454478,8.087231003964831,8.086547776210475,7.317019688305218,9.006860741778473,8.638942273121478,9.476512436639714,8.808161113543932,9.39831589256437,7.730022106137028,7.6172883963879485,8.56233651835664,7.854933796231734,8.871476920529881,9.209241599969365,8.605488468015443,8.150387952693583,8.127063252013434,8.799567885625953,8.285048407768258,8.606321484870199,9.078822698038119,9.233937586762522,8.706798901970037,9.078152239764194,8.270061599220147,8.300518895709345,8.044127050867383,8.609232738030675,9.44121132233368,9.537332624270613,8.497971958920672,7.974884119319768,8.44768083360463,8.028002587912175,9.541459305912975,10.03703681367207,9.980458502121934,8.869348373278555,9.853909802310701,9.03623012966583,10.188364333702788,9.46565995258421,7.961199192269163,9.528112817189074,9.54875970803453,9.902287954502025,10.29645514648009,9.493743377093514,10.075917365395442,9.877894492712832,9.395933624213777,9.476422996453735,10.075400073608208,10.311788883915668,9.956462347444424,9.701896013532386,8.384518166193908,10.270153178865968,9.618456743297566,9.211860890867877,10.713770042567475,10.190506134840566,10.00814783543718,9.923253934345576,10.776018662763883,10.79996240740312
