GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,NO2_mean,O3_max,PM25_RH35_GCC_mean
CHE,Switzerland,CHE.8_1,Genève,Cenevre|Genebra|Geneve|Geneva|Genevra|Genf|Ginebra|Ginevra,,Canton|Kanton|Chantun,Canton,,CH.GE,1.1887824535369873,61.81653594970703,9.6785888671875
CHE,Switzerland,CHE.9_1,Glarus,Glaris|Glarona|Glaruna,,Canton|Kanton|Chantun,Canton,,CH.GL,0.5024407931736538,64.37767028808594,15.023666381835938
CHE,Switzerland,CHE.10_1,Graubünden,Graubünden|Grigioni|Grischun|Grisons,,Canton|Kanton|Chantun,Canton,,CH.GR,0.3403603455116009,63.44636535644531,13.492459001212284
CHE,Switzerland,CHE.11_1,Jura,Giura,,Canton|Kanton|Chantun,Canton,,CH.JU,1.5423120771135603,63.795597076416016,14.323560442243304
CHE,Switzerland,CHE.12_1,Lucerne,Lucerna|Luzern,,Canton|Kanton|Chantun,Canton,,CH.LU,1.201771354675293,65.30899810791016,11.664232635498047
CHE,Switzerland,CHE.13_1,Neuchâtel,Neuenburg,,Canton|Kanton|Chantun,Canton,,CH.NE,0.8803243637084961,61.58372497558594,12.942004612513951
CHE,Switzerland,CHE.14_1,Nidwalden,Nidvaldo|Nidwald|Unterwalden-le-Bas|Nidwaldo,,Canton|Kanton|Chantun,Canton,,CH.NW,0.464495450258255,61.58370590209961,12.115763664245605
CHE,Switzerland,CHE.15_1,Obwalden,Obvaldo|Obwald|Unterwalden-le-Haut|Obwaldo|Sursilvania,,Canton|Kanton|Chantun,Canton,,CH.OW,0.44264622529347736,61.70011901855469,11.776624043782553
CHE,Switzerland,CHE.16_1,Sankt Gallen,Saint-Gall|San Gallo|Son Gagl,,Canton|Kanton|Chantun,Canton,,CH.SG,1.2287770907084148,67.05522155761719,16.25587336222331
CHE,Switzerland,CHE.17_1,Schaffhausen,Schaffhouse|Schaffusa|Sciaffusa,,Canton|Kanton|Chantun,Canton,,CH.SH,2.112358729044596,64.84333801269531,15.670832316080729
CHE,Switzerland,CHE.18_1,Schwyz,,,Canton|Kanton|Chantun,Canton,,CH.SZ,0.858794116973877,64.84333801269531,13.324064636230469
CHE,Switzerland,CHE.19_1,Solothurn,Soletta|Soleure|Soleuro|Soloturn,,Canton|Kanton|Chantun,Canton,,CH.SO,2.3969044155544705,67.28805541992188,14.218898349338108
CHE,Switzerland,CHE.20_1,Thurgau,Thurgovie|Turgovia|Turg¢via,,Canton|Kanton|Chantun,Canton,,CH.TG,2.641617911202567,67.52088928222656,17.63424791608538
CHE,Switzerland,CHE.21_1,Ticino,Tesino|Tessin,,Canton|Kanton|Chantun,Canton,,CH.TI,0.7545003890991211,65.89108276367188,9.14158821105957
CHE,Switzerland,CHE.22_1,Uri,,,Canton|Kanton|Chantun,Canton,,CH.UR,0.41141316294670105,61.58370590209961,13.396688461303711
CHE,Switzerland,CHE.23_1,Valais,Vallais|Vallese|Wallis,,Canton|Kanton|Chantun,Canton,,CH.VS,0.6823943456013998,61.118045806884766,9.912874857584635
CHE,Switzerland,CHE.24_1,Vaud,Vad|Waadt|Waadtland,,Canton|Kanton|Chantun,Canton,,CH.VD,0.809171199798584,61.81653594970703,10.917093276977539
CHE,Switzerland,CHE.25_1,Zug,Zoug|Zugo,,Canton|Kanton|Chantun,Canton,,CH.ZG,1.2971688508987427,65.30899810791016,12.649128913879395
CHE,Switzerland,CHE.26_1,Zürich,Turitg|Zurigo|Zürih|Zurique,,Canton|Kanton|Chantun,Canton,,CH.ZH,2.7874713473849826,67.75371551513672,16.58586968315972
CHL,Chile,CHL.1_1,Aisén del General Carlos Ibáñez del Campo,Aisén|Aysén|Aysén del General Carlos Ibáñez del Campo,,Región,Region,XI,CL.AI,0.13973273853264231,40.57073974609375,1.9657121412824876
CHL,Chile,CHL.2_1,Antofagasta,,,Región,Region,II,CL.AN,0.6373535438820168,63.562767028808594,6.895407217520255
CHL,Chile,CHL.3_1,Araucanía,Araucanie|La Araucanía,,Región,Region,IX,CL.AR,0.9432523750964507,44.76169204711914,11.540129484953704
CHL,Chile,CHL.4_1,Arica y Parinacota,,,Región,Region,XV,CL.AP,0.2775439349087802,63.097103118896484,6.2798545143821025
CHL,Chile,CHL.5_1,Atacama,,,Región,Region,III,CL.AT,0.5298534647623698,56.40322494506836,5.799056803385417
CHL,Chile,CHL.6_1,Bío-Bío,Bíobío,,Región,Region,VIII,CL.BI,1.240210491677989,46.68254470825195,14.549450860507246
CHL,Chile,CHL.7_1,Coquimbo,,,Región,Region,IV,CL.CO,0.35029505561379826,68.5686264038086,6.4460678998161764
CHL,Chile,CHL.8_1,Libertador General Bernardo O'Higgins,Libertador,,Región,Region,VI,CL.LI,1.3999196494497903,63.562767028808594,20.993830983231707
CHL,Chile,CHL.9_1,Los Lagos,Os Lagos,,Región,Region,X,CL.LL,0.2684978879731277,45.80942916870117,2.453900356950431
CHL,Chile,CHL.10_1,Los Ríos,,,Región,Region,XIV,CL.LR,0.8914700421420011,45.80942916870117,6.233358209783381
CHL,Chile,CHL.11_1,Magallanes y Antártica Chilena,Magalhães|Magellan et Antarctique Chilienne|Región de Magallanes y de la Antártica Chilena,,Región,Region,XII,CL.MA,0.03426570814799487,32.94553756713867,2.7016276537887447
CHL,Chile,CHL.12_1,Maule,,,Región,Region,VII,CL.ML,1.1350548880440847,54.77341079711914,21.731148856026785
CHL,Chile,CHL.13_1,Ñuble,,,Región,Region,XVI,CL.NB,1.7082735061645509,49.53471755981445,25.115716552734376
CHL,Chile,CHL.14_1,Región Metropolitana de Santiago,Región Metropolitana|Région Metropolitaine de Santiago|Región Metropolitana|RM,,Región,Region,RM,CL.RM,4.520367709073153,66.58956146240234,30.6427695534446
CHL,Chile,CHL.15_1,Tarapacá,,,Región,Region,I,CL.TA,0.5390828144119446,62.63144302368164,8.233534479715738
CHL,Chile,CHL.16_1,Valparaíso,Aconcagua,,Región,Region,V,CL.VS,3.31929931640625,68.5686264038086,13.124428488991477
CHN,China,CHN.1_1,Anhui,Ānhuī,安徽|安徽,Shěng,Province,,CN.AH,5.093467545335311,102.9111557006836,39.72566791172445
CHN,China,CHN.2_1,Beijing,Běijīng,北京|北京,Zhíxiáshì,Municipality,,CN.BJ,9.565719929147274,93.01586151123047,107.01801446143617
CHN,China,CHN.3_1,Chongqing,Chóngqìng,重慶|重庆,Zhíxiáshì,Municipality,,CN.CQ,1.329536180817679,104.42025756835938,36.96464898613062
CHN,China,CHN.4_1,Fujian,Fújiàn,福建,Shěng,Province,,CN.FJ,1.719719125443146,97.20681762695312,33.06641035320378
CHN,China,CHN.5_1,Gansu,Gānsù,甘肅|甘肃,Shěng,Province,,CN.GS,0.8127127406108811,94.64566802978516,33.01828407379518
CHN,China,CHN.6_1,Guangdong,Guǎngdōng,廣東|广东,Shěng,Province,,CN.GD,2.3043433848757418,103.14398956298828,23.333291798034125
CHN,China,CHN.7_1,Guangxi,Guǎngxī Zhuàngzú,廣西壯族自治區|广西壮族自治区,Zìzhìqu,Autonomous Region,,CN.GX,1.6864449206693672,83.23697662353516,26.07966338734568
CHN,China,CHN.8_1,Guizhou,Gùizhōu,貴州|贵州,Shěng,Province,,CN.GZ,1.6110965728759765,86.38018798828125,28.6561279296875
CHN,China,CHN.9_1,Hainan,Hǎinán,海南,Shěng,Province,,CN.HA,0.7531531277824851,62.631465911865234,10.641974954044118
CHN,China,CHN.10_1,Hebei,Héběi,河北,Shěng,Province,,CN.HB,6.213506592388015,95.11133575439453,75.40799031476998
CHN,China,CHN.11_1,Heilongjiang,Hēilóngjiāng,黑龙江省|黑龍江省,Shěng,Province,,CN.HL,1.432924227409175,80.90866088867188,41.96916564039409
CHN,China,CHN.12_1,Henan,Hénán,河南,Shěng,Province,,CN.HE,5.8147044909706,90.45472717285156,91.62287042445483
CHN,China,CHN.13_1,Hubei,Húběi,湖北,Shěng,Province,,CN.HU,3.3688430355093573,101.39776611328125,85.67133982168079
CHN,China,CHN.14_1,Hunan,Húnán,湖南,Shěng,Province,,CN.HN,1.5437229817708333,101.16493225097656,52.871510416666666
CHN,China,CHN.15_1,Jiangsu,Jiāngsū,江蘇|江苏,Shěng,Province,,CN.JS,8.419359647310698,69.84918975830078,23.437051626352165
CHN,China,CHN.16_1,Jiangxi,Jiāngxī,江西,Shěng,Province,,CN.JX,1.1798598940009313,98.13813781738281,58.652123861754966
CHN,China,CHN.17_1,Jilin,Jílín,吉林,Shěng,Province,,CN.JL,2.7193299772593895,79.86094665527344,31.521598995011736
CHN,China,CHN.18_1,Liaoning,Liáoníng,遼寧|辽宁,Shěng,Province,,CN.LN,5.103999426605505,84.75037384033203,26.28129181001529
CHN,China,CHN.19_1,Nei Mongol,Inner Mongol|Nèiměnggǔ,內蒙古自治區|内蒙古自治区,Zìzhìqu,Autonomous Region,,CN.NM,1.2795530157574153,91.5024642944336,39.51313559322034
CHN,China,CHN.20_1,Ningxia Hui,Níngxià Húizú,寧夏回族自治區|宁夏回族自治区,Zìzhìqu,Autonomous Region,,CN.NX,1.7296011788504464,90.68755340576172,49.913202194940474
CHN,China,CHN.21_1,Qinghai,Qīnghǎi,青海,Shěng,Province,,CN.QH,0.23306235906077485,85.44886779785156,10.797076011681783
CHN,China,CHN.22_1,Shaanxi,Shǎnxī,陝西|陕西,Shěng,Province,,CN.SA,2.0445916204169245,99.88438415527344,75.08676902846534
CHN,China,CHN.23_1,Shandong,Shāndōng,山東|山东,Shěng,Province,,CN.SD,9.325315149818978,78.69679260253906,39.69376429115854
CHN,China,CHN.24_1,Shanghai,Shànghǎi,上海|上海,Zhíxiáshì,Municipality,,CN.SH,14.294979319852942,57.74201583862305,24.095387178308822
CHN,China,CHN.25_1,Shanxi,Shānxī,山西,Shěng,Province,,CN.SX,5.932852692926045,95.11133575439453,100.17621457998392
CHN,China,CHN.26_1,Sichuan,Sìchuān,四川,Shěng,Province,,CN.SC,0.8646258794773392,101.5141830444336,26.608630299707603
CHN,China,CHN.27_1,Tianjin,Tiānjīn,天津|天津,Zhíxiáshì,Municipality,,CN.TJ,12.5787353515625,89.17414855957031,61.14551459418403
CHN,China,CHN.28_1,Xinjiang Uygur,Xīnjiāng Wéiwúěr,新疆維吾爾自治區|新疆维吾尔自治区,Zìzhìqu,Autonomous Region,,CN.XJ,0.5442780227840527,84.401123046875,31.089036781995297
CHN,China,CHN.29_1,Xizang,Tibet|Xīzàng,西藏自治區|西藏自治区,Zìzhìqu,Autonomous Region,,CN.XZ,0.15477716355096727,77.18338012695312,6.839049582506614
CHN,China,CHN.30_1,Yunnan,Yúnnán,雲南|云南,Shěng,Province,,CN.YN,1.1097914644344125,84.0518798828125,19.079472890157184
CHN,China,CHN.31_1,Zhejiang,Zhèjiāng,浙江,Shěng,Province,,CN.ZJ,4.757782262399656,92.31737518310547,26.678238335005734
CIV,Côte d'Ivoire,CIV.1_1,Abidjan,,,District autonome,Autonomous district,,CI.AB,0.6574664115905762,29.569501876831055,8.279377937316895
CIV,Côte d'Ivoire,CIV.2_1,Bas-Sassandra,,,District,District,,CI.BA,0.21886744065718217,31.66497802734375,9.217464377663353
CIV,Côte d'Ivoire,CIV.3_1,Comoé,,,District,District,,CI.CM,0.3511864874098036,29.36577606201172,8.477815416124132
CIV,Côte d'Ivoire,CIV.4_1,Denguélé,,,District,District,,CI.DE,0.26784706115722656,40.57075119018555,9.569933403862848
CIV,Côte d'Ivoire,CIV.5_1,Gôh-Djiboua,,,District,District,,CI.GD,0.2842519066550515,28.34714126586914,8.973466352982955
CIV,Côte d'Ivoire,CIV.6_1,Lacs,,,District,District,,CI.LA,0.4332335976993336,29.62769889831543,9.798376943550858
CIV,Côte d'Ivoire,CIV.7_1,Lagunes,,,District,District,,CI.LN,0.4496042039659288,29.569501876831055,8.36972384982639
CIV,Côte d'Ivoire,CIV.8_1,Montagnes,,,District,District,,CI.MN,0.15122884006823523,32.8873291015625,8.7057908914857
CIV,Côte d'Ivoire,CIV.9_1,Sassandra-Marahoué,,,District,District,,CI.SM,0.27592158847384984,27.241186141967773,9.552369520399306
CIV,Côte d'Ivoire,CIV.10_1,Savanes,,,District,District,,CI.SV,0.2950871331351144,40.512542724609375,12.410164969308036
CIV,Côte d'Ivoire,CIV.11_1,Vallée du Bandama,,,District,District,,CI.VB,0.4514437558358176,34.98280334472656,11.26519132915296
CIV,Côte d'Ivoire,CIV.12_1,Woroba,,,District,District,,CI.WB,0.3028176047585227,38.88271713256836,9.339183460582387
CIV,Côte d'Ivoire,CIV.13_1,Yamoussoukro,,,District autonome,Autonomous district,,CI.YM,0.34236082434654236,25.66959571838379,10.040689468383789
CIV,Côte d'Ivoire,CIV.14_1,Zanzan,,,District,District,,CI.ZA,0.3111879531651327,35.15742874145508,11.114945085081336
CMR,Cameroon,CMR.1_1,Adamaoua,Adamoua|Adamaua|Adamawa,,Région,Region,,CM.AD,0.11075525116502193,35.56489944458008,15.254478053042764
CMR,Cameroon,CMR.2_1,Centre,Central,,Région,Region,,CM.CE,0.13352801005045573,43.07366943359375,11.51780293782552
CMR,Cameroon,CMR.3_1,Est,East,,Région,Region,,CM.ES,0.0643552359888109,36.088748931884766,9.240685414459746
CMR,Cameroon,CMR.4_1,Extrême-Nord,Extreme-North,,Région,Region,,CM.EN,0.390250434338207,41.44385528564453,29.228281800176056
CMR,Cameroon,CMR.5_1,Littoral,Litoral,,Région,Region,,CM.LT,0.43070167718931684,46.27510070800781,13.49306896121003
CMR,Cameroon,CMR.7_1,Nord,North,,Région,Region,,CM.NO,0.31279466132155986,35.97234344482422,22.021012506565125
CMR,Cameroon,CMR.6_1,Nord-Ouest,North-West,,Région,Region,,CM.NW,0.21117631809131518,36.9036750793457,16.79436431059966
CMR,Cameroon,CMR.8_1,Ouest,West,,Région,Region,,CM.OU,0.26510162353515626,36.43801498413086,13.509002685546875
CMR,Cameroon,CMR.10_1,Sud,South,,Région,Region,,CM.SU,0.060843137177554046,34.458946228027344,9.37441669810902
CMR,Cameroon,CMR.9_1,Sud-Ouest,South-West,,Région,Region,,CM.SW,0.24413576313093596,38.00960159301758,16.068783030790442
COD,Democratic Republic of the Congo,COD.1_1,Bas-Uélé,,,Province,Province,,CD.BU,0.06849966405338272,48.894447326660156,29.865984018412863
COD,Democratic Republic of the Congo,COD.2_1,Équateur,,,Province,Province,,CD.ET,0.20101441862833433,59.48822784423828,66.87612223756906
COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga,,,Province,Province,,CD.HK,0.8867480576300936,66.58956146240234,29.463086367703745
COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami,,,Province,Province,,CD.HL,1.1582252123079246,69.96560668945312,59.67402235842541
COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé,,,Province,Province,,CD.HU,0.0901855741228376,50.64067459106445,32.25064295419255
COD,Democratic Republic of the Congo,COD.6_1,Ituri,,,Province,Province,,CD.IT,0.133793576558431,49.30189895629883,42.656962076822914
COD,Democratic Republic of the Congo,COD.9_1,Kasaï,,,Province,Province,,CD.KS,0.8955104943477746,70.08202362060547,125.208203125
COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central,,,Province,Province,,CD.LL,0.8587574428982205,69.96560668945312,76.57292570891204
COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental,,,Province,Province,,CD.KO,1.112191739289657,67.05522155761719,70.72030506963316
COD,Democratic Republic of the Congo,COD.10_1,Kinshasa,,,Province,Province,,CD.KN,1.7531020824725811,60.30313491821289,163.85221980168268
COD,Democratic Republic of the Congo,COD.11_1,Kongo-Central,,,Province,Province,,CD.BC,1.4146243140811012,60.53596878051758,105.50959821428572
COD,Democratic Republic of the Congo,COD.12_1,Kwango,,,Province,Province,,CD.KG,1.2264670095136088,70.66410064697266,174.5194556451613
COD,Democratic Republic of the Congo,COD.13_1,Kwilu,,,Province,Province,,CD.KU,1.5247677073759192,69.15070343017578,181.65320542279412
COD,Democratic Republic of the Congo,COD.14_1,Lomami,,,Province,Province,,CD.LM,0.8779136217557467,66.58956146240234,64.80575796274039
COD,Democratic Republic of the Congo,COD.15_1,Lualaba,,,Province,Province,,CD.LB,1.3770234295140917,71.47900390625,72.81609594042057
COD,Democratic Republic of the Congo,COD.16_1,Maï-Ndombe,,,Province,Province,,CD.MA,0.6674418517198608,62.282196044921875,153.4460715343602
COD,Democratic Republic of the Congo,COD.17_1,Maniema,,,Province,Province,,CD.MN,0.15755255211333524,61.58370590209961,48.39215509792627
COD,Democratic Republic of the Congo,COD.18_1,Mongala,,,Province,Province,,CD.MO,0.0926293247150925,51.688411712646484,42.74474867334906
COD,Democratic Republic of the Congo,COD.19_1,Nord-Kivu,,,Province,Province,,CD.NK,0.2486872450213566,49.41831588745117,37.4882242077979
COD,Democratic Republic of the Congo,COD.20_1,Nord-Ubangi,,,Province,Province,,CD.NU,0.08827870563395972,38.94092559814453,23.96338364684466
COD,Democratic Republic of the Congo,COD.21_1,Sankuru,,,Province,Province,,CD.SN,0.27945542609554597,68.5686264038086,92.26919450431035
COD,Democratic Republic of the Congo,COD.22_1,Sud-Kivu,,,Province,Province,,CD.SK,0.2600875988341214,47.730281829833984,25.77699681332237
COD,Democratic Republic of the Congo,COD.23_1,Sud-Ubangi,,,Province,Province,,CD.SU,0.09342092337067594,41.61847686767578,17.508124597293815
COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,,,Province,Province,,CD.TG,0.6556023176326308,60.768798828125,33.96271802325582
COD,Democratic Republic of the Congo,COD.25_1,Tshopo,,,Province,Province,,CD.TO,0.07183757009385508,50.58245849609375,50.11443705498418
COD,Democratic Republic of the Congo,COD.26_1,Tshuapa,,,Province,Province,,CD.TP,0.13665041459345184,58.38228225708008,93.13068653207965
COG,Republic of Congo,COG.1_1,Bouenza,,,Région,Region,,CG.BO,1.1716121435165405,50.52425003051758,73.90706634521484
COG,Republic of Congo,COG.2_1,Brazzaville,,,Région,Region,,CG.BR,3.5000457763671875,51.8630256652832,147.30894470214844
COG,Republic of Congo,COG.4_1,Cuvette,,,Région,Region,,CG.CU,0.4697277902186602,55.93756103515625,42.584074173850574
COG,Republic of Congo,COG.3_1,Cuvette-Ouest,,,Région,Region,,CG.CO,0.16605474364082767,40.33790969848633,15.413881697744694
COG,Republic of Congo,COG.5_1,Kouilou,,,Région,Region,,CG.KO,0.6287720799446106,38.64988708496094,25.554166793823242
COG,Republic of Congo,COG.6_1,Lékoumou,,,Région,Region,,CG.LE,0.6044199570365574,48.603397369384766,48.452079441236414
COG,Republic of Congo,COG.7_1,Likouala,,,Région,Region,,CG.LI,0.12799670778471847,55.58831787109375,16.21332102808459
COG,Republic of Congo,COG.8_1,Niari,,,Région,Region,,CG.NI,0.42456876077959615,48.07952880859375,27.860505134828628
COG,Republic of Congo,COG.9_1,Plateaux,,,Région,Region,,CG.PL,0.8462789916992187,56.927093505859375,85.02212239583334
COG,Republic of Congo,COG.10_1,Pointe Noire,,,Région,Region,,CG.PN,0.6480168104171753,31.199316024780273,24.751667022705078
COG,Republic of Congo,COG.11_1,Pool,,,Région,Region,,CG.PO,1.0209959815530216,59.25539779663086,123.72399184283088
COG,Republic of Congo,COG.12_1,Sangha,,,Région,Region,,CG.SA,0.07808723273100676,35.914127349853516,9.153709694191262
COL,Colombia,COL.1_1,Amazonas,,,Comisaría,Commissiary,,CO.AM,0.018114504061247174,25.029294967651367,8.047211657072369
COL,Colombia,COL.2_1,Antioquia,,,Departamento,Department,,CO.AN,0.5211503701131852,50.11679458618164,10.379024318007172
COL,Colombia,COL.3_1,Arauca,,,Intendencia,Intendancy,,CO.AR,0.0996783801487514,41.44386672973633,3.6405079121492347
COL,Colombia,COL.4_1,Atlántico,,,Departamento,Department,,CO.AT,0.6731195449829102,45.34376907348633,14.428860982259115
COL,Colombia,COL.5_1,Bolívar,,,Departamento,Department,,CO.BL,0.34987098939957156,48.02132034301758,12.44435562626008
COL,Colombia,COL.6_1,Boyacá,,,Departamento,Department,,CO.BY,0.47173212285627397,48.48698043823242,4.233661852384868
COL,Colombia,COL.7_1,Caldas,,,Departamento,Department,,CO.CL,0.8168729435313832,45.98405075073242,8.190255598588424
COL,Colombia,COL.8_1,Caquetá,,,Intendencia,Intendancy,,CO.CQ,0.049334308769129497,39.697635650634766,4.99695249147053
COL,Colombia,COL.9_1,Casanare,,,Intendencia,Intendancy,,CO.CS,0.13821355686631315,41.44385528564453,3.411986594976381
COL,Colombia,COL.10_1,Cauca,,,Departamento,Department,,CO.CA,0.30862548433501147,46.50791931152344,4.277369005926724
COL,Colombia,COL.11_1,Cesar,El Cesar,,Departamento,Department,,CO.CE,0.2637190912284103,47.730281829833984,10.903824151731005
COL,Colombia,COL.12_1,Chocó,,,Departamento,Department,,CO.CH,0.0979765665899847,43.83040237426758,7.912257872905927
COL,Colombia,COL.13_1,Córdoba,,,Departamento,Department,,CO.CO,0.24546400705973306,47.730281829833984,11.74727941442419
COL,Colombia,COL.14_1,Cundinamarca,,,Departamento,Department,,CO.CU,1.5688389796836704,50.757080078125,7.375737208946078
COL,Colombia,COL.15_1,Guainía,Guania,,Comisaría,Commissiary,,CO.GN,0.020391700697726892,32.24704360961914,6.895007524334017
COL,Colombia,COL.16_1,Guaviare,,,Comisaría,Commissiary,,CO.GV,0.02078971666159089,28.75458526611328,5.116632520538015
COL,Colombia,COL.17_1,Huila,,,Departamento,Department,,CO.HU,0.2846498684007294,42.8990478515625,3.299176274513712
COL,Colombia,COL.18_1,La Guajira,Guajira|Goagira|La Goajira,,Departamento,Department,,CO.LG,0.37008799338827325,45.518402099609375,16.955820511798468
COL,Colombia,COL.19_1,Magdalena,La Magdalena,,Departamento,Department,,CO.MA,0.3109034883215072,48.02132034301758,12.442384111120345
COL,Colombia,COL.20_1,Meta,,,Departamento,Department,,CO.ME,0.17271493745330196,41.967735290527344,4.151876769609899
COL,Colombia,COL.21_1,Nariño,,,Departamento,Department,,CO.NA,0.2970350149906043,42.02593231201172,5.612835970791903
COL,Colombia,COL.22_1,Norte de Santander,Santander del Norte,,Departamento,Department,,CO.NS,0.6641663771409255,45.052730560302734,8.521413949819712
COL,Colombia,COL.23_1,Putumayo,,,Intendencia,Intendancy,,CO.PU,0.08885285637595437,40.687164306640625,4.682907936789773
COL,Colombia,COL.24_1,Quindío,,,Departamento,Department,,CO.QD,0.9349038004875183,42.25876235961914,5.549304962158203
COL,Colombia,COL.25_1,Risaralda,,,Departamento,Department,,CO.RI,1.07373597071721,45.925846099853516,8.965096693772535
COL,Colombia,COL.26_1,San Andrés y Providencia,Saint Andrew and Providence,,Departamento,Department,,CO.SA,0.03445968573743647,31.024682998657227,8.435054432262074
COL,Colombia,COL.27_1,Santander,,,Departamento,Department,,CO.ST,0.6692969112072961,47.32283020019531,7.526526499602754
COL,Colombia,COL.28_1,Sucre,,,Departamento,Department,,CO.SU,0.31071770985921227,47.904903411865234,12.583797200520833
COL,Colombia,COL.29_1,Tolima,,,Departamento,Department,,CO.TO,0.6605392297108968,46.15867614746094,4.6300458908081055
COL,Colombia,COL.30_1,Valle del Cauca,Valle,,Departamento,Department,,CO.VC,0.822247211749737,48.48698043823242,6.519673274113582
COL,Colombia,COL.31_1,Vaupés,,,Comisaría,Commissiary,,CO.VP,0.01883212075783656,27.415807723999023,6.360939612755408
COL,Colombia,COL.32_1,Vichada,,,Comisaría,Commissiary,,CO.VD,0.059764358894956626,30.50081443786621,5.269323805358512
COM,Comoros,COM.1_1,Mwali,Mohéli,,Autonomous Island,Autonomous Island,,KM.MO,0.18911422789096832,28.92920684814453,3.1069729328155518
COM,Comoros,COM.2_1,Njazídja,Grande Comore,,Autonomous Island,Autonomous Island,,KM.GC,0.08704109702791486,23.981555938720703,3.2108255113874162
COM,Comoros,COM.3_1,Nzwani,Anjouan,,Autonomous Island,Autonomous Island,,KM.AN,0.0401190459728241,22.29354476928711,3.335032653808594
CPV,Cape Verde,CPV.1_1,Boa Vista,,,Concelho,County,,CV.BV,0.03485540300607681,30.500825881958008,39.85322570800781
CPV,Cape Verde,CPV.2_1,Brava,,,Concelho,County,,CV.BR,0.050050657242536545,32.9455451965332,25.0491943359375
CPV,Cape Verde,CPV.3_1,Maio,,,Concelho,County,,CV.MA,0.03588381906350454,32.014225006103516,38.48907979329427
CPV,Cape Verde,CPV.4_1,Mosteiros,,,Concelho,County,,CV.MO,0.05756524205207825,33.17837905883789,29.590206146240234
CPV,Cape Verde,CPV.5_1,Paúl,,,Concelho,County,,CV.PA,0.0404914915561676,29.249361038208008,5.120644569396973
CPV,Cape Verde,CPV.6_1,Porto Novo,,,Concelho,County,,CV.PN,0.054846227169036865,29.97695541381836,5.9449723561604815
CPV,Cape Verde,CPV.7_1,Praia,,,Concelho,County,,CV.PC,0.1504189819097519,32.53809356689453,40.41702651977539
CPV,Cape Verde,CPV.8_1,Ribeira Brava,,,Concelho,County,,CV.RB,0.03728556136290232,29.86054039001465,8.311129252115885
CPV,Cape Verde,CPV.9_1,Ribeira Grande,Ribeira Grande de Santo Antão,,Concelho,County,,CV.RG,0.05141341686248779,29.97695541381836,5.550617218017578
CPV,Cape Verde,CPV.10_1,Ribeira Grande de Santiago,,,Concelho,County,,CV.RS,0.16323716938495636,33.003753662109375,39.67353820800781
CPV,Cape Verde,CPV.11_1,Sal,,,Concelho,County,,CV.SL,0.05883553127447764,31.024694442749023,27.75079854329427
CPV,Cape Verde,CPV.12_1,Santa Catarina,,,Concelho,County,,CV.CT,0.1335348884264628,33.06196212768555,33.838905334472656
CPV,Cape Verde,CPV.13_1,Santa Catarina do Fogo,,,Concelho,County,,CV.CT,0.05756524205207825,33.17837905883789,29.590206146240234
CPV,Cape Verde,CPV.14_1,Santa Cruz,,,Concelho,County,,CV.CZ,0.13775591552257538,33.06196212768555,35.483436584472656
CPV,Cape Verde,CPV.15_1,São Domingos,,,Concelho,County,,CV.SD,0.16323716938495636,33.003753662109375,39.67353820800781
CPV,Cape Verde,CPV.16_1,São Filipe,,,Concelho,County,,CV.FP,0.06140335649251938,33.17837905883789,32.995479583740234
CPV,Cape Verde,CPV.17_1,São Lourenço dos Órgãos,,,Concelho,County,,CV.LO,0.16323716938495636,33.003753662109375,39.67353820800781
CPV,Cape Verde,CPV.18_1,São Miguel,Calheta de São Miguel,,Concelho,County,,CV.SM,0.1122746616601944,33.06196212768555,31.293333053588867
CPV,Cape Verde,CPV.19_1,São Salvador do Mundo,,,Concelho,County,,CV.SS,0.16323716938495636,33.003753662109375,39.67353820800781
CPV,Cape Verde,CPV.20_1,São Vicente,,,Concelho,County,,CV.SV,0.030355364084243774,29.59860610961914,5.835781478881836
CPV,Cape Verde,CPV.21_1,Tarrafal,,,Concelho,County,,CV.TF,0.1354217827320099,33.06196212768555,29.971717834472656
CPV,Cape Verde,CPV.22_1,Tarrafal de São Nicolau,,,Concelho,County,,CV.TS,0.022372061386704445,29.773229598999023,7.046100616455078
CRI,Costa Rica,CRI.1_1,Alajuela,,,Provincia,Province,,CR.AL,0.5491574207941691,34.051483154296875,10.33447265625
CRI,Costa Rica,CRI.2_1,Cartago,,,Provincia,Province,,CR.CA,0.8145069642500444,34.34252166748047,10.95014676180753
CRI,Costa Rica,CRI.3_1,Guanacaste,,,Provincia,Province,,CR.GU,0.17677010808672225,29.074726104736328,8.791451590401786
CRI,Costa Rica,CRI.4_1,Heredia,,,Provincia,Province,,CR.HE,0.89132005518133,34.051483154296875,11.145430131392045
CRI,Costa Rica,CRI.5_1,Limón,Puerto Lim¢n,,Provincia,Province,,CR.LI,0.2747109095255534,32.94553756713867,10.135684204101562
CRI,Costa Rica,CRI.6_1,Puntarenas,,,Provincia,Province,,CR.PU,0.42850587632921006,35.79771041870117,8.343594699435764
