system:index,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,GID_0,NAME_0,.geo
000000000000000000a6,725.5021404341344,721.2503756904459,710.9112526443,862.1342710230654,742.781088322898,689.8775892969092,737.2809750213586,719.8169487050768,673.230703277474,777.9885867447011,714.0458404275248,669.814987458255,929.2610092569329,599.4664859890376,765.5763452974593,769.4446005466953,623.0477998883964,626.7967644381326,795.082123272002,786.772533605632,615.1990953235195,861.3869320860193,695.0630190251095,802.2909960615544,839.8734172379683,798.8150318883254,744.1773450712387,779.1494886988223,726.2694571118001,625.7153570011441,452.0160430520944,679.4715214334693,794.8673423491831,726.2535088608649,847.7503506233575,765.7931228580748,836.1127776970523,764.3004403218017,590.6627562185697,864.194538618564,742.5009853160865,765.8929938140514,558.8534749839995,666.4288252049106,802.4051919155496,797.8481772159636,773.0987845939795,715.9609856356137,824.1368346302331,823.35121895666,731.3651740475418,727.5787218081058,639.6180940216591,813.5273246451912,762.74262104248,789.396651409953,669.0132072606291,719.1348239508576,659.2381996642656,913.0100543080767,829.2079928900954,825.5977614023818,592.231154226895,855.7410967642469,674.5305785130495,793.592753154207,867.9651725440632,811.0922591384772,530.2252457169996,948.7552289527579,960.5350114391941,738.3189883727345,716.3859800438884,703.7973749810471,996.4306023348323,1044.4240076099709,822.691807010572,855.78016946664,727.12170831434,831.7276656857711,593.6516246832673,707.1437491100622,751.1291880930085,881.9540258752616,692.0945607546284,535.3370208611149,787.9635829844857,695.8127355358677,859.0340487876676,801.7506502468987,898.8185293835,713.1638993740913,855.119146432376,896.5215061070995,811.7442246193375,813.8800505126285,874.5030077590432,941.6971015241082,661.0793974410127,807.1293995792935,664.2479215213334,839.9469157427513,966.2451447877224,975.9215149214327,777.1279991573231,632.7155952371986,688.848671338,1111.5228922900649,889.0460141810531,953.3476090316603,1007.0780914709087,942.1422011649499,676.4017246661124,915.128135448417,828.2996872673405,805.676088187433,972.7355520992088,866.9882156618854,794.2338170393514,860.0279015284092,831.6667001117252,927.6880583463901,791.2615092562041,841.4450634176384,942.5316397502489,844.723477586688,944.4301775307522,659.16238326324,854.6843576568428,NLD,Netherlands,
