system:index,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,GID_0,NAME_0,.geo
000000000000000000a3,1133.2710895477946,1156.187497266422,1169.4293188229954,1155.7732828476092,1158.5581937569893,1156.0399585687223,1137.2596842612109,1169.4491934331681,1161.757913821591,1158.265249174685,1256.4895706567963,1148.1114296241974,1227.3432814645053,1190.7457182773953,1302.9109474528104,1274.185454997588,1020.3749340382161,1218.441747749009,1383.6107418786607,1098.6210947912105,1264.8076452775056,1034.9546785070502,1017.5155960153288,998.6990882731145,1201.1282552731582,1277.0401260356102,1228.0875112209746,1231.6440144078465,1057.2286432863625,1244.546879994306,1227.1531229480042,1110.225872871124,1182.758642191105,1319.3675989556366,1213.964688756713,1119.6742676014119,1306.1459881896608,1271.488339238414,1240.7525360301545,1272.7161849668275,1238.5522273825966,1113.2171817096887,1247.5635926706807,1228.4245902417967,1230.1676866080968,1217.8714351411832,1088.1404682064203,1152.4709286409727,1314.2765081224438,1187.7287633550977,1185.6041592773759,1115.15364716403,1192.0767695725515,1062.1994825949819,1120.5480442149174,1147.1515383586946,1187.5493824732057,1187.02818808553,1152.2569469883265,1083.430948136049,1206.9533433210079,1216.3113068438997,1189.1996836602798,1367.975986862294,1289.2153313535116,1062.4265518207246,1375.2946943238112,1073.637493676188,1216.2524366755504,1264.427072059927,1102.368555104905,1309.438043962382,1291.1431855383964,1197.269084847436,1175.1858578708975,1203.5425903172543,1139.1332975813295,1232.034930669452,1245.3139990347986,1095.135305169145,1089.921766004738,1052.6679317902326,973.8624123288633,1165.8081094278527,1168.9358443121346,1154.7850691808276,1010.691426865967,1263.135559086236,1159.099460519899,1191.7556410939376,1107.700248890437,1045.376609209382,874.4854719454007,1038.326037548514,1077.4609068010604,1056.5336405173887,981.2895619340655,1148.965239774597,1107.7507297849093,1095.0422066957258,1222.0674168319495,1094.608825012413,1120.544132364256,1207.2555054316242,1200.7711327506702,1200.1358931156112,1174.0597594574397,1159.9764435432066,1305.9690011214404,1126.8543025859788,1123.6380181009065,1166.1024481107643,1154.1976526109897,1104.3187420817644,1122.3257048097146,1205.7961475289808,1199.4129132958958,1181.129750833618,1251.0271841521098,1241.0111498387137,1093.025190143731,1273.8346127681366,950.6735542486057,1117.5991059126009,921.2020610289836,1201.234633675022,1038.5579033100312,1159.0669420845327,1246.0642681969123,NGA,Nigeria,
