CC_1,ENGTYPE_1,GID_0,GID_1,HASC_1,NAME_0,NAME_1,NL_NAME_1,TYPE_1,VARNAME_1,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,Province,NLD,NLD.1_1,NL.DR,Netherlands,Drenthe,,Provincie,,741.4105232994336,762.0890464711644,765.4520367888701,747.2251646681275,720.5684023000722,699.1925640863006,689.6271891775302,697.8910634575378,717.4361531569585,730.3587414468143,734.163604438717,742.440451232724,760.54159928951,778.6182302292615,783.2100746290316,770.6057219287666,748.2955691790514,720.6293116333077,685.501752578701,652.625749619505,645.2140669654513,671.6047248350634,713.2381089160716,750.3331926612603,779.5415137205712,797.8863220528119,793.920744257514,769.3681400199813,747.8738602834288,744.0592116511542,742.0475517240963,724.8613335166235,708.075639821352,718.794289341771,753.0768217001714,782.4463090032629,795.4059840588319,803.2152125057178,807.6780832089164,793.5014130785586,758.6949484509879,728.6746799830413,727.1737682733627,746.8750557543332,761.3979083672269,757.5358031152197,746.1009307128595,747.6873893381648,770.9758587059968,800.2653530029835,811.2354922096758,801.8681407866801,792.0886310864944,794.9692531128311,807.6118880034647,818.7065839538271,812.7049043213184,791.9486339486322,787.6294592976735,811.0291450335277,824.4709716443369,802.9522166581899,781.3621384181588,801.4072293524591,849.0525952252775,876.8036295112898,863.8624010877489,826.7556663873614,785.742174837764,749.8528199039223,729.4220448008546,732.9994417026659,746.9895931688418,744.937950830077,724.51708368246,712.0282694483859,727.0717494599882,763.6250461956607,802.0203905694217,823.6702753145499,824.7203713005839,821.5658602914044,829.0707335544654,840.8188724052856,846.0940985165196,847.2435394123216,844.6331604575714,828.1121253802404,797.6250284659582,775.1381931123561,787.9780306966143,839.5377860349572,891.636267944655,893.7373781522444,846.7229714589826,812.2186750270849,836.3628775463395,895.3686519991478,940.2304110080211,953.636817851502,939.8571131376146,906.0363676333658,868.667868128621,844.5924328989344,838.7711803799349,848.8681511603614,862.6870810807493,862.5395857451861,848.3575226719778,836.569007653913,834.892650950499,840.5433308319762,854.7036202811271,876.2145904037138,889.3736343166146,877.8861097858936,846.9774523705404,817.0355941024734,801.1105121523566
,Province,NLD,NLD.2_1,NL.FL,Netherlands,Flevoland,,Provincie,,704.8024327590194,721.5008722938247,729.0516876240458,721.9235855661192,704.7296557197079,685.4197052591215,673.8674996467787,681.2234697316073,703.5192789491922,723.8709786022259,735.9368145146021,745.7216641793084,757.9353627606135,771.4208128917508,779.3083602803832,774.7045541888654,757.1105708649488,726.5164560997066,681.4140106252215,634.2515338158543,614.1207079913235,637.2309604631206,686.1036233585378,730.8409406699463,757.03870062841,764.2161654527919,754.9420366671674,738.1167169667195,728.6524480240455,728.6013839836043,721.4080259686887,700.7829426947002,689.2460003445142,708.1851277548446,743.9792188076469,766.7334843948282,771.5325675522731,776.2091299589409,785.6619339848598,783.9564402691393,762.3477904790138,736.8376742116803,730.8203031767996,746.4940933987377,761.0215249093891,753.4680020579801,732.2489687740641,729.0279610735291,759.0633224785166,795.5026646403439,800.4699027331542,773.8306743355622,747.8211303390462,744.4107868555117,760.6322239456462,779.4990906831695,783.2231245761318,777.2362585626644,790.4008406420065,825.3065214089262,843.4141579582116,828.0837254866675,818.7455993671082,854.5461422964163,916.2716692259642,949.6184694744384,929.4742501815806,875.5168758986119,814.7784259700517,762.0903926241366,732.5928070144602,735.3654597671374,749.8366583446823,741.1013608460181,707.3314717445916,685.4976691207912,703.3065124501383,749.1525364603777,792.6811242197265,815.5435940211381,821.7520412755853,826.8541164133284,835.5424589199748,837.9454086640986,833.1621392047825,833.3727217483005,836.3649987324791,824.3389615237229,797.6037647982602,782.7901122960942,803.3197356498016,851.8639598109212,888.8441181325009,876.4548521710607,826.9980720349444,800.1944989919016,833.8455147139102,900.1866257746368,949.706591519883,962.3896431835685,940.4633575445267,897.4345841323778,861.910465189758,853.8418448601312,864.7602579251216,877.124204912483,881.2915780411827,875.0435079468622,865.8193854003094,863.7546779592509,866.5561607688423,865.7084256995338,864.8013004652531,873.4958751915593,885.6707756257639,882.0258062922845,856.9652500978996,826.6131280695901,807.6703413099292
,Province,NLD,NLD.3_1,NL.FR,Netherlands,Friesland,,Provincie,Frise|Frisia|Frísia,729.9605618027011,750.0429161975463,756.2586254616746,743.8611635987745,722.3067038983867,702.6135086060067,693.1605367238544,703.5454180163683,728.383397651178,746.7647311938176,750.9717179183722,754.3487236595353,769.7063939124579,792.1067689764569,803.9501402256452,796.6300399828427,777.0418218749069,748.4487636565914,706.5545945827816,662.5501266599384,644.5201836857307,662.8769734690178,696.1420539140329,721.7528295956323,738.1554845483398,748.4594158168139,747.5701539243403,738.074424520872,737.0748733187144,749.6542556536565,755.5138047576758,742.4127542749163,731.6986844487515,747.1520144763184,776.7904421198436,790.5088635322514,782.544024850601,771.6994570370208,767.6468578022882,760.7359233892937,744.3972391229568,729.8511947892966,731.7988009826397,746.0473131360268,751.2590529389955,737.0880584443752,722.7527668230365,737.3701564708394,782.5336562550856,824.8818714680739,832.7151871652171,810.5970037695892,786.4111100743675,777.582278421681,784.1582997949839,795.8721089750327,796.8902002213711,787.7336496019785,792.6230317584428,816.1506341104393,824.830901961349,802.7598271048486,785.1913852709026,809.1720488102469,862.2048499332252,900.7532257969215,900.3011713484685,868.719158290017,823.4056445134922,779.3100862318126,754.2564623307462,757.9649179516703,771.3679227442992,762.383160371696,729.6232665999987,707.5409784274818,722.8784723890006,766.2840139880768,808.4295335576784,828.9094020710954,830.3232948127232,830.6478953829413,840.9349622238682,854.9595380827266,863.5023354728169,865.8525932037478,859.946563549429,838.1830155772508,803.9285917223771,778.2815479749445,782.8940005405443,818.8048757657851,857.3833037841326,859.3368437879723,821.0260748310923,791.4724880102586,817.1106888345603,883.9670503829557,942.806886025607,965.7693975510417,952.8261993617704,917.7395161268054,884.0032955859243,868.3423189240655,870.9068400135021,885.6386137625503,899.2327367656247,893.484948419147,870.9056042213729,855.5370350319665,856.8067899584337,860.0943594464159,857.9989474893299,860.8158880151354,870.7249699839076,872.5643211757775,857.4188822146976,835.6525836683516,821.3831509280442
,Province,NLD,NLD.4_1,NL.GE,Netherlands,Gelderland,,Provincie,Geldern|Gheldria|Guelders|Gueldre,746.904935338262,756.5519828688507,758.9237150642541,753.0762928150268,742.9597701931385,730.810288571555,722.7640031785024,728.9882029557482,745.0113563672152,756.2706951285058,762.5907706105369,773.5572714814396,790.0148484392914,805.9652879983901,814.6106036193956,809.4101324591501,788.1437711002026,751.0052759275362,699.4632296424121,650.3409205703707,636.3240405829882,672.0147451509281,733.5689149713744,786.2458160432755,814.4271954152911,817.3098189456134,798.536027739471,771.4309875245729,754.9756053026554,750.4415903413308,738.6267885438018,713.657960035844,700.0273381742062,719.4154968165858,757.7591736422214,784.4473501467168,791.9851430424989,795.6042815382214,800.501048144886,792.7819032699847,766.4972161868538,742.0797335549236,745.0284803527519,771.6458136540238,790.8818022399226,782.3787624201884,759.1874805920592,749.6984125866039,765.4649407039572,787.6948114604096,788.046770756555,765.0278869596893,745.9578948786054,751.4702363977217,776.6214620883682,800.7485657842869,803.9577835143514,791.8446734098436,796.5180262930935,824.8601750073418,837.6580348181926,815.5144842206573,801.9628117783224,841.525667287379,908.434929736203,936.6964389458216,903.4911698529922,843.3469939040152,790.531734571207,750.7976859502359,726.3658570338332,725.515551454772,737.9227279250974,734.7076028748571,709.6546824725076,692.5089950769952,706.8474195770389,742.6571739475386,777.4891407460753,798.9351782935959,808.515159240643,817.9436234232684,832.5587148471143,843.0287354650288,845.4440059113089,847.8817311660341,847.4748120945522,830.8618711424418,802.9315266074486,792.0582314451344,823.4226823220697,886.963171386314,930.6963898455773,908.8862408703429,843.0141696633556,804.183132313134,829.0945216548788,886.0599294562746,928.332477572922,939.9879391203942,923.0528944402282,886.3162970140999,852.8347429947763,843.253423448332,855.4438694384388,873.1692795729733,880.9780083724556,874.1712323595613,863.3470294522166,859.1195307283637,857.6207759881627,853.4906898200929,853.5919721140626,863.8396678271657,872.8972976597328,862.7748149624863,833.2526896902509,802.7299144333513,786.0306988199131
,Province,NLD,NLD.5_1,NL.GR,Netherlands,Groningen,,Provincie,Groninga|Groningue,734.5464665537006,749.404505932986,751.2710101258484,737.1701811622917,716.5360316407526,699.1484216970621,692.4462049158823,703.8585637540607,724.1425640856664,731.4290370178661,724.094102262265,723.4227373335503,742.4891826907642,770.24734101591,785.1201305245295,777.8311172011432,755.9762891055796,727.2371177038531,694.0608656289656,668.1349407758254,667.7284039223385,692.0434374212763,719.4588681992996,737.7894803069435,752.3721273714291,761.3468372945852,752.7529346459497,733.4911962423785,731.6724071083127,755.4487342312761,775.9413355682858,770.3657290324421,757.0606514047646,765.1989803390825,791.1823265791487,809.2109984153085,809.8627661934498,803.7836172721181,794.9200682747702,774.6993897592374,745.4331625173725,728.7671060833935,738.9154380307275,759.3910679762474,760.6164745427127,736.2256942209434,710.8937955446252,713.5122160986351,747.4385678899498,786.5892016699777,802.5397690316605,793.8935723600264,781.3465625189058,780.0595629605612,789.1167844989961,796.9730932181722,788.9873929585586,768.9119147862199,765.2954674631746,786.8787899199754,799.1555090696647,780.061344601311,760.7448205018466,778.5553239604948,823.0856771370613,854.7665294008394,853.2957483552848,826.398695324976,788.2851723843892,751.94801974479,733.4621166309148,740.3708757305292,754.9828777118047,750.376639985637,727.617958754552,717.0907931962631,739.5869349264059,784.5081987362742,825.485420333035,842.8169149785163,836.3311023588114,824.335354489412,822.8775199619796,829.4071812399857,835.6207681630711,841.6862278513629,844.485316719458,831.0868889189169,799.5697875046604,771.5526023487508,773.7018525956147,809.4946755250176,847.2583428302978,845.4642686004756,803.8307529842024,773.4236559123599,794.7253686327376,848.3482495186067,892.9025462095119,915.6348951432025,917.8642626188143,896.3116881668614,860.8692880510465,834.862475630885,833.2043626040289,852.4334882153935,871.1148504745715,867.3867090073087,845.2177733926256,826.2743968150045,819.3056849391751,818.6566235730917,823.6602484519555,837.1908427915595,850.135999656581,846.3475880421117,823.8173460075233,797.3337350825952,780.3762411849308
,Province,NLD,NLD.7_1,NL.LI,Netherlands,Limburg,,Provincie,Limbourg|Limburgo,712.3270353036548,721.0749981932149,731.6580862577614,745.9670160381021,755.0043582250215,743.5833774234477,717.9360642050298,701.7224989172826,699.4894689909079,697.6970254834011,697.215371857122,710.4312890161399,735.7846010079162,760.6223349543652,776.8697545391597,780.7827045249345,768.4861963541907,736.0640982860348,685.2259399243945,637.098212937019,627.2897394587984,669.2100241750585,737.5277905050547,797.1901980878196,827.7991745896187,821.8588063878096,786.8057424290324,748.9551608280353,732.2902742100355,728.9488802113143,709.7115350193825,668.6426023090012,636.5392211153837,642.119777120093,677.3455887506864,711.8202391570147,729.3971723962932,735.9668519238135,737.6240377941589,729.9546655989203,712.8327225461549,701.3070225639275,708.4845629020517,723.2228549139779,722.2949186039565,703.2581900207598,686.902465249932,690.963404983388,716.8268017947036,750.5819766807809,767.5785691778431,754.6553367340266,729.9263889974121,723.2474672949186,743.1414195426418,770.3381357159054,777.9059911686329,765.0577365113321,762.1202763210836,779.7834235641878,784.7717888817667,760.0991732649956,746.9408070871414,785.3755167968754,846.9088148500146,867.6198926398337,830.2482811267688,773.4937392897451,730.5253698717657,700.6870633115548,680.1412501390292,677.7883999660559,688.5989180419368,687.1476975912725,667.408466119359,657.3689086473285,677.9872428581807,719.6473118172844,764.1406180164992,798.9033031929216,816.161493315179,820.4813381825901,823.4804704144755,825.5026159988604,821.0695767640219,812.5524209504449,799.7950442982738,774.0530036626336,736.8447725312565,709.173167185639,711.531316349727,738.9888193987017,761.6706249107244,756.2415747689182,736.1474664472177,739.4136356361396,782.0147580012308,837.5490168661834,872.9526907144068,882.7059561143566,873.6456840742524,846.8881634346529,810.8102790306046,784.6083018582486,780.3420543570959,793.1544363568686,805.9936715141736,804.4283444870832,790.3051395155355,775.141411777493,765.2956060120218,761.6067231562637,765.3926633940048,775.6859972303024,782.2226337807459,770.6209301111728,741.6152350015585,713.6972008031032,701.2801660336544
,Province,NLD,NLD.8_1,NL.NB,Netherlands,Noord-Brabant,,Provincie,Brabante del Norte|Brabante do Norte|Brabante settentrionale|Brabant-septentrional|Nord-Brabant|Nort,695.5333548217582,703.3098546393866,710.5213004175691,717.3908230970392,720.5207057079272,713.9147887717432,704.9892312967066,709.8963090647512,726.4782804350355,739.3142214008232,747.119411743221,758.2324175125627,772.2497919406464,783.840056862938,789.456828349206,785.146541767245,767.2022132472316,731.09023908608,675.3322904515622,620.4830830011795,606.2291159370053,648.4949875705278,718.599265700045,776.8739805996418,804.600132529771,801.3975626452645,777.6950105448266,754.8138149112908,750.7750834817318,756.3003959179815,743.5816693728539,707.8434988751341,678.8598066943795,682.1757465560934,708.0326018993535,729.0911177876281,735.683095550982,738.9369698834063,744.5982744461566,742.5882418749047,727.0934712498936,711.5963820814197,713.0255305446797,728.3246126860824,738.3761133252685,732.6973310273977,720.110743264387,717.9469045442432,736.1088303603343,763.4677095468363,772.6541766789422,752.3385956583627,724.184840558447,714.84955467217,727.1888579060337,744.4020138699617,749.8442643575703,748.2033519039404,762.3595147237849,791.5471214619148,800.592510808315,778.5784852774286,768.4892264864784,806.2170546380443,863.4299588072656,882.8887983341716,850.0782047511037,798.5786705694982,757.1750517187724,726.8171653424625,706.9811781676846,707.7549996412066,723.112587326676,724.1146525496868,701.0871349812444,683.8035976623421,698.4873388266386,735.31465425607,770.9722420369511,793.3279132728702,802.364246185502,807.9988338345911,819.6110096632544,832.5930063542145,838.6830436691419,838.672204696776,829.704674563212,801.8689162977595,761.6532594662104,736.9776186136168,748.7257837101594,787.216921880263,816.7827072300128,806.2847558223489,766.5691802665369,747.8909402645346,782.4436171203407,845.9318352679708,894.5810642647208,911.4517049117763,898.6058101982322,862.7907149589773,824.5644804725897,808.3246194852823,817.1398442907121,833.4384370024526,839.3281460165089,832.341627921987,824.9566013388669,826.7828445322477,832.6881023521744,834.1070113818147,833.2600762045204,837.2084159782572,841.5876688525748,831.9497862397714,805.4432813949257,777.3062027870833,761.4022024545354
,Province,NLD,NLD.9_1,NL.NH,Netherlands,Noord-Holland,,Provincie,Holanda do Norte|Hollande-septentrionale|North Holland,756.4398779144898,766.4459738691835,767.1718974603184,751.8352758881567,724.5740296875639,695.096442210431,674.5543475293993,673.5619258549141,689.3175693799038,708.0940812864169,724.1692465948207,741.572346523404,763.2218170644982,784.0562465469145,792.0017087389621,782.2716942406734,762.9579458359098,735.8694874162272,692.6949892089681,643.9855324740008,625.2491616789174,654.6453204154967,707.0540064676683,746.6838385955413,763.6580284589862,765.9918160132911,757.9473483094148,743.0689105046342,731.7854574821431,725.9016063558507,710.6773046040715,682.8218544408373,668.260224677014,689.6330858260696,732.0102049177701,763.296128465661,775.4439834120626,782.7548525886875,790.9151254212674,791.3714369532405,780.3188711978038,765.4426090828313,755.7954884539453,752.2209586362753,746.0030999367636,729.4646890873506,712.7436330446174,721.0781986857858,762.3351546871113,805.5074881444475,811.6101480856233,780.9536461278187,748.3519605455958,739.4870264838848,753.622660455655,775.0656535304627,785.6298898484329,784.8478737554074,794.6663978029878,820.7824399814921,835.2819199644181,823.4293029793366,813.5519110745921,836.9778880945274,882.77143200791,910.230543602334,894.9448823556303,846.7907234991386,788.5549290704787,738.8867799324953,715.6483478397131,727.7352485919789,754.5212103038722,759.0842144239921,734.3579442759558,714.4039670105794,730.5201384146907,776.0782488429425,820.7923760122183,844.0868022060212,849.072099371224,850.4579800172727,854.6184276594797,857.3059213419956,858.4803234580522,862.7857393474907,862.2363617855066,841.4538932673785,807.4324724094902,791.9847969131505,816.5562690466033,865.8041199138578,897.1663323478127,878.1228984728151,825.7767164751281,802.2454669445145,848.8133842035825,935.5191424002452,999.1838528031901,1008.5060700146215,971.80766548414,916.6877163564976,877.8755678241046,873.6175210407498,890.9131273955715,906.6492540579364,907.8905597519206,893.3121509678205,876.0610790956688,874.9932242899524,889.3582081802341,899.3068320985352,896.9631154039989,894.6025060200874,898.5292856016633,898.1094304973577,887.2152974789747,876.3282923474026,877.1471673037212
,Province,NLD,NLD.10_1,NL.OV,Netherlands,Overijssel,,Provincie,,736.1507705694224,752.9902636573777,754.225234607377,737.6682173572458,715.808168147609,698.260307747936,687.8799249009605,690.127629325186,701.6337140211673,710.1627454704098,715.6058310329129,726.5958946826948,742.4516621983626,755.0753047198317,757.999570466055,749.3070929449116,731.021183752373,703.3715107163838,666.1311650557215,632.6106285361345,628.0471390181206,661.7369722210263,713.7934474116356,759.5020870914063,790.7218252175343,805.4181991976345,797.8837178370411,772.4976792075394,748.7456762737088,737.4438049644231,726.8031227574276,707.4699419330349,696.4276737666182,714.9223943231138,752.8089167829932,780.0414418246141,788.3106578154524,793.792235492745,800.4378131222829,789.9953361675143,755.1817771754505,720.0043217454826,713.7359276142038,736.280160471405,761.3841391439763,767.3124673190086,756.721257855495,751.2192212675226,765.7903971666831,786.8169811056895,788.426127848918,770.3007545183625,757.0146731785254,763.5885457125935,784.3697497014023,803.163741651073,802.0740262187628,785.8651600293165,787.9783534457288,816.6406305534276,830.1991269908716,806.3346363919085,788.3869288279429,822.53205167842,886.5541076959487,917.9948449275996,892.1000839432603,836.6141234760483,781.8011476841934,736.0407669721988,707.12745103606,705.9348181292677,720.8849679970167,722.2426180566351,702.9388491018561,688.2392737598797,698.7458324623213,729.5584446267603,764.8458306448241,790.4544997968172,800.9946356874549,806.4746559484486,817.469839385727,828.7392453106874,834.6919457009226,840.7924139531036,844.3530713722372,831.3642612527076,802.6777520635934,782.8693250586329,799.6922994836382,854.3682747894998,905.8811058766748,905.1440603063818,858.3493057748206,827.0693892734616,850.6298318798083,902.2618618356555,936.6092267218129,939.4094129706684,916.9124246953351,880.5876182274599,849.2702409219847,835.0670660025719,834.0741356165524,839.0992652372573,843.5785673745632,841.2187601699119,834.5303967116695,830.1534452733765,827.6453816464597,826.2900196153083,832.4927806598055,847.4630509305159,856.7716699394219,844.7050042262963,815.2097840417864,787.0997805848658,772.8752876085073
,Province,NLD,NLD.11_1,NL.UT,Netherlands,Utrecht,,Provincie,,752.4661698691737,754.3682987808658,752.4641719626121,743.1656603630959,727.3214166515556,708.618543383687,697.3388903729366,705.6231000654457,728.9922116871643,751.6304218362468,767.9929514889261,780.5566818581688,791.4514367056755,804.156576836448,816.0412021921586,816.3142551929143,799.1142212143238,762.7253109919009,705.2442243003721,643.8236538871006,618.6591809960298,650.8130013788701,713.6819757509601,764.874378080208,787.1341230937061,786.7541164261427,773.471645618286,757.384398844199,749.3628802904785,745.7068689510187,727.8372698615688,695.7362715819085,680.4350815555537,702.7727955059179,742.072463533983,766.8248051192409,774.9179631836654,782.0706846914242,789.5522214007931,785.0342229185794,765.6988912371086,745.7072135789141,741.2244345846102,752.0138388930674,760.6301209449151,752.4259667904802,734.7687322514308,732.4267484276176,758.865976844031,793.0046998964722,798.6636401421031,770.3435763471809,739.9387379746103,736.3859398746982,759.5460600480245,788.5167943719745,801.1920123710189,799.1652539675857,808.8177268936344,836.8929749887428,853.5274791116861,845.7365144562043,848.4680473129879,893.2151739643525,954.4990928111457,976.2055815985035,939.1053164673714,874.0921644742482,813.9208272988174,766.7370191720105,737.903883656482,737.1509891021467,751.6616763310839,748.3336323000664,720.5947656431246,702.4001731672334,721.2813818559473,765.8966613000676,807.5114030526897,829.3478444512806,834.3523573391811,837.5769145279273,846.4738236431617,852.653286228808,851.9042494854568,852.0509454963743,850.3362788269993,832.0441615495264,801.1170725126291,786.4676717199404,810.7547943361044,861.751901503373,894.5313923771681,871.7752251215375,812.8347609067764,783.9422111850068,822.7634669385216,896.8449393529299,952.025179961239,965.4869806212048,939.645299543398,891.6263934996084,856.0469274530113,857.5465327455092,884.4775275752834,908.2106876669003,911.3857493037093,896.3447311109351,881.7774359200351,883.6070507456781,896.3243556472374,904.88966636171,907.9537604092318,913.75729275181,919.0852254185564,909.6080118703776,883.1171739602569,855.9969324067356,843.0562447131118
