system:index,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,GID_0,NAME_0,.geo
00000000000000000063,753.9064002125078,746.2391604331461,766.0799504131343,747.3317406721446,764.5744832450097,737.7224742483762,747.882697376808,759.5616336912996,762.246014601113,776.1872973918244,746.0437147215617,721.1173605125601,712.1034300317522,757.4853270270793,765.1364976233466,784.6955872287843,713.0286245778874,697.1386863206163,715.7879535696594,687.8893613058945,761.7465897422918,719.0514674861074,762.0081603003313,755.3139713532206,757.5235999042153,771.0473808056761,657.5919871553207,726.0289934761348,803.4760312422713,701.2924856408556,708.1243058634649,728.4380472690508,772.20903586991,697.9946014473143,817.5676644409754,819.3650518227224,806.1509266512526,714.8121796489767,726.7409390809411,799.5930459291767,849.3247354134757,735.466979925434,802.6960114260949,722.8875713322379,851.9575521314288,831.0418452965454,758.1750511464545,767.6222353314803,729.6549362530395,656.6781635242446,853.7095091844137,728.3908106407364,752.1356482057744,778.1261009846529,639.4213494941046,748.2207314305114,747.6369988465922,739.8828591506144,675.3729352729904,670.2160066347473,685.9066795346215,785.2133851334765,643.0939770962601,786.8068569615756,855.1475940748519,677.6121250001886,643.0539562996938,1008.7887436055405,793.6637781844214,723.2284687401652,741.4701725010318,666.4195454415506,724.7327668557705,711.9456097336097,718.4868336708607,825.7965007293072,829.3172974055066,813.6752949392426,771.1310957242439,743.2170189815025,761.0076281720369,788.677696637923,835.7434190657124,747.8936883862812,725.877317527765,844.2318032669488,659.2239112374416,844.8453951355667,702.1750862598295,731.3502987705027,899.0758982580581,660.4986328594731,783.511900163728,871.1856157109727,747.8793667700443,751.0365384468574,686.213897516129,777.7688495900248,691.589270588723,797.8043435489424,778.2180044246455,850.2106272418334,791.05502763717,649.911465318854,730.675253894887,717.7811086311622,768.3958780908154,724.2953525232997,737.8620462369983,731.8801090240114,706.0628862009405,729.4416109239323,803.0488519528825,837.757541488665,755.625185690667,777.1936226842582,790.9962297951773,822.7475312992514,667.9357427049672,867.9147977159342,670.5555984954882,710.7991359444749,897.4167698222778,833.9423521658031,827.7612311920684,822.6067502370466,826.1479894614454,822.3238855362482,716.8117862267371,MEX,Mexico,
