File Name,GID_0,NAME_0,File Name.1,GID_0.1,NAME_0.1,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DEU_adm0,DEU,Germany,DEU_adm0,DEU,Germany,8.882787967672868,9.07671064494283,8.349217667605648,9.310074118327416,8.088088767107815,8.085018092980354,7.3167494426226085,9.009845761335256,8.640468286832734,9.479040926874655,8.80972412987368,9.398681902117014,7.7298455932194985,7.618039324417495,8.562458827461228,7.855868483383119,8.873359632382682,9.21448714763143,8.607339357022937,8.148639324324188,8.125236910532953,8.802204725807433,8.285228816219947,8.608169039946057,9.080414999766447,9.237566990517527,8.706089373884316,9.078567932682802,8.27164697928948,8.298724640137598,8.043169660663347,8.606910404123616,9.441333955833633,9.535790686652755,8.493006593659095,7.968058758517093,8.44189966772097,8.016540532901976,9.536631930050737,10.034885477694536,9.9772985663051,8.862078935779286,9.848600352696508,9.02482745201315,10.175396616244214,9.454079283271483,7.944110444269114,9.515901661252391,9.541008393929053,9.896235212731796,10.288650617450978,9.48361898920713,10.065991255402386,9.86806144327692,9.389927350273803,9.472763787949143,10.069923811221486,10.308011872036696,9.954340953459072,9.695069008737766,8.376964295983376,10.263169227803482,9.613879953648265,9.206907353192486,10.711613933183193,10.190756408176734,10.007581864761923,9.917496849666966,10.77635796747638,10.794261376192921
