GID_0,HASC_1,NAME_0,NAME_1,VARNAME_1,GID_0.1,HASC_1.1,NAME_0.1,NAME_1.1,VARNAME_1.1,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,US.HI,United States,Hawaii,HI|Hawaii,USA,US.HI,United States,Hawaii,HI|Hawaii,21.538741151346873,21.802787098810565,21.38789079385442,21.655771707978115,21.719143352117474,20.924218256505398,21.71659991281766,21.802587185288697,21.61028758597756,22.10956275394871,22.048182065395153,22.16777373084578,21.810835900262763,22.120094643903126,22.035967200130827,21.7211006606462,22.097920449209507,22.475608492789686,22.64766578837681,22.069049460183592,22.257738447243188,22.057354334310578,21.760754400033772,21.94018653627194,22.498506217855226,21.798614069328593,21.971961150428484,22.70876272088496,22.454615894770814,22.46601306673705,22.950871426795445,21.995697102988476,21.943718663942917,21.56053274832588,22.398846183125272,21.396688166668564,22.232696284564426,21.69080590486055,22.33059009812519,21.753598377020705,21.877651197232836,22.710885018294437,22.80427245612304,22.45650480698986,22.95391969403529,22.998516378344817,22.998651812564052,22.754728784361387,22.39607299192562,22.375291107569883,22.53631996634536,22.971868282281264,22.808137847508476,23.165318192075247,23.259966261397206,23.08336225075051,22.873287020209034,23.112654462483018,22.72545679215796,22.546867555279263,22.76144723915868,22.78452366778853,22.681713045613435,22.7901566696942,22.077537655954103,22.551161762656353,22.543495189227524,22.564447351627322,22.70341287320184,22.51220389214201
USA,US.ID,United States,Idaho,ID|Idaho,USA,US.ID,United States,Idaho,ID|Idaho,4.651756730105821,4.229346993939454,4.475405359412899,5.734053394452843,5.189667352090335,3.631157621928594,4.583959621377243,4.5959081391932415,6.034903559838317,4.899120707021808,4.68685938552953,5.4096838181176,4.763358592595613,5.320591981043809,3.666096077211662,4.792180274021931,5.37571534538597,5.505852637206128,4.800374585879339,4.948104455736792,4.801536359472422,4.355876377085248,4.544335092985686,5.053679056662186,5.1420350356600055,4.098326216335285,4.536584503564289,5.09341528086676,4.778180544885089,4.733134296055027,5.183260219143928,5.861221625984588,4.163603949202828,5.155639804773107,3.843442920833089,3.045184533133431,5.648948117638,5.900171572804467,5.6497137805706545,4.904207457737168,5.5654292464837924,5.269110336447507,6.173509661262249,3.8040933744142458,5.939179317288762,5.705001803370043,5.385272063419454,5.574072108758931,6.143601486444534,5.665256336839444,5.6327472247883135,5.6736785973745185,5.210423115373274,6.628246361854873,5.775946908327825,5.418199219428938,6.015615121212733,6.166966316494784,4.9493111014068205,5.121247178487844,5.389793535602631,4.818620619880282,6.514265414169084,5.4392159350774945,6.446326252098018,7.270351239060919,6.521258821095079,5.898857937711152,6.406767133118294,5.31998112220145
USA,US.IL,United States,Illinois,IL|Ill.,USA,US.IL,United States,Illinois,IL|Ill.,10.387825212426245,10.39297501135196,11.896730237484812,12.461953717346816,12.474150018401412,11.776691960036652,11.906111370827801,11.48581288244515,10.457668733864628,11.441595573736768,10.578311482969184,10.963767052330127,10.882655945423332,10.80252551263282,11.809415957052488,11.495111219418368,10.72782854731434,10.739460961656329,11.006260268126487,10.634117412883782,11.058348420838243,11.612187222835141,10.56431922454513,12.054608156017684,11.26465110994703,11.496689991508484,10.584226774995585,11.230965221436804,10.120381829579424,10.114472028046663,11.1061954179384,11.325118531247256,10.705381092187594,11.336951069851446,11.284304743032408,10.659027834394465,11.860979962568484,12.55514476425507,11.444161131680596,10.495828924399541,12.267023347194515,12.334783837110223,11.351609952816801,10.763167300022255,11.39057536035456,11.174919365762056,10.362213421184595,10.806051284123688,13.160798436451193,12.266360366624019,11.521088500929395,12.142108886022774,12.079903920188789,11.229512488352805,11.725203347272318,12.339862041171818,12.5274563782695,12.327342940391597,10.785272664685033,11.082552061791352,11.88444237684449,12.056014629155513,13.463354292573735,10.86788806503003,10.053291874104309,11.997921083375923,13.014030429233111,12.784879258922638,11.69679196418293,11.54853022928918
USA,US.IN,United States,Indiana,IN|Ind.,USA,US.IN,United States,Indiana,IN|Ind.,10.433211326788145,10.592835503015204,11.805217612108711,12.241275272174065,12.150111221550347,11.55659336081267,11.563937889832587,11.31089485024791,10.089266058396026,11.483007789563919,10.443040904110314,10.840609616700851,10.679398908007025,10.231658743488765,11.49100990686081,11.268443553157075,10.466712952668374,10.548942505679301,10.72930946135862,10.467314900050772,10.925737491755148,11.265845725667845,10.499458711723108,11.970279162545268,11.111183475258741,11.480161363030211,10.339074854729475,10.960267231855866,9.896170895100449,9.953636354434474,10.723998751229209,10.833890320973543,10.77565219502344,11.343105924094067,11.121036397721634,10.87956332284548,11.705378987539467,12.184326400983707,11.140748947793833,10.473703081819712,12.202765474045364,12.424232149959067,11.097015025224252,10.78748878879756,11.204039989480293,11.17704132957195,10.365252459966845,10.589509648555273,13.018100466821181,12.072594547177223,11.1758287256529,12.082743733119045,12.045272347759337,10.942375392302631,11.628738646795531,12.010174437044972,12.248818631230469,12.18299711572088,10.897502885811571,11.03032992501286,11.75247822519889,12.003609727167023,13.159310017822966,10.934080737504312,10.00830406740945,11.666404429228729,12.711776426912058,12.592770237287828,11.759843553959607,11.694985400106319
USA,US.IA,United States,Iowa,IA|Iowa,USA,US.IA,United States,Iowa,IA|Iowa,7.746654980937383,7.478185938566544,9.393559456056082,10.116288010535408,10.199811723230406,9.42255524377894,9.58129239218007,9.205516495830556,8.835645790557663,8.879849297690077,8.391188281232232,8.690224926692792,8.630649413353089,9.308022109158847,9.660840925071426,8.78278337689863,8.577621291360591,8.68839377485053,9.15630937737293,8.345206619780981,8.879114452282721,9.111566996478823,8.054438484498164,9.796910707556606,9.214499066734348,9.090478345329535,9.088427464915787,9.562913064529567,7.870803145202426,7.768453014238599,9.3602530136506,9.897727309894151,8.356302299578786,9.173526652368603,9.245129206562757,8.24063366607813,9.718742156488394,11.069495585323347,9.760352974398662,8.558491592769826,10.180021463063184,9.73329919710965,9.267976012592234,8.023473276930465,9.066783496210334,8.948847172447605,7.779551169442111,8.832667301238217,10.842679372993624,10.211680144124204,9.635905224281913,9.843776971947761,9.939050000405862,9.26211815989256,9.55681812135939,10.179313114063262,10.615747945333078,9.75870332520725,8.125743252165384,8.566100101855119,9.379911220737105,9.517721002249914,11.545435301876793,8.585537456733846,7.9929459400111496,10.034330158986643,10.886001113665307,10.430344514533516,9.060701995317885,8.716788339476599
USA,US.KS,United States,Kansas,KS|Kans.,USA,US.KS,United States,Kansas,KS|Kans.,12.232318590318348,11.605836003085813,13.104143430714482,13.93498403333706,14.484788100713303,13.015352267777564,13.70528648637901,12.47364480910899,12.257143936597478,12.42546197343276,11.939349720719031,11.888318031497548,12.860670891990475,13.686126786508344,13.153812107656018,12.966881511306264,12.329686543477536,12.610777545787997,12.40600024855423,12.29309793944673,12.68768781162368,12.61800198293723,12.270353461392668,12.603361627697973,12.864874963319503,12.514099460170362,12.775294593099781,13.567247850557726,11.983928054304835,11.747883226348256,13.252175745480926,13.651069403979738,12.201399500044209,12.20974738040295,12.644778945040477,11.906488393637959,13.835095021782692,13.44107917995793,13.054804705455751,12.232702551887186,13.566242360334021,13.658319594250287,12.826116031544819,11.680758324511379,13.268930855503143,12.778331711112239,12.341988697059918,12.544952393848996,14.001276488074069,13.84577658489458,13.557534580343026,13.773191240764405,13.307937558321802,13.241498264406024,13.296752226411561,13.74626878650684,14.298772656228897,13.270813399525977,12.554762505267979,12.53759396809655,13.411627524677334,13.424212172943546,15.005263536852501,12.622681212948592,12.592474697865773,13.893016462197233,14.443671172341316,14.09973088920952,13.10041449469253,12.627676105584328
USA,US.KY,United States,Kentucky,Commonwealth of Kentucky|KY,USA,US.KY,United States,Kentucky,Commonwealth of Kentucky|KY,13.10046459556475,13.343436272851582,14.144019989023107,14.457660552446137,14.350286196640758,13.829830812816889,13.880373316246226,13.869191344009929,12.244483009200678,13.73888409173495,12.529690090538002,12.934449984547939,13.051452455033251,12.512407031145457,13.567604229112456,13.615177043147753,12.55061792280838,12.884480202975325,12.669952820636993,12.670312615596975,13.227972920969284,13.479881518515535,13.088455474358545,13.981325594058811,13.515970162729516,13.726266506114584,12.344490440329034,13.244917357613858,12.449108653423329,12.442262663197686,13.107924301806099,12.962958069361504,13.403669337800224,13.191076688880434,13.433507156255416,13.225421876093003,14.108572387928945,14.107497166638629,13.155826992458856,12.916359954964884,14.468741970103201,14.515745710706389,13.283200656130797,13.277196123200886,13.566849509648833,13.502078577747554,12.855549404867157,12.990421011895327,14.984589793961698,14.4157970609453,13.524583999731965,14.011982407349612,14.20393881936458,13.331434594216637,13.986984387909558,14.206748664419337,14.266002866840232,14.781528062823469,13.438672681609452,13.43560717921037,13.741666754240143,14.27588348575508,15.200446595378017,13.384615744645401,12.990061259671188,14.238270401173878,15.002945822023145,14.8839920085981,14.378723474974933,14.629411205225281
USA,US.LA,United States,Louisiana,LA,USA,US.LA,United States,Louisiana,LA,19.821498166334965,19.836378184013896,19.37363533005693,19.908280422528716,20.129857346791493,19.801570958805982,19.93235597272884,19.904927984997503,18.692893877209954,19.134837898879468,18.72313681741517,18.74748091921613,19.51678379225847,19.17497897655906,19.239878607547272,19.6618617515967,18.773973283022272,19.131692846833175,18.381234399040153,19.094842547375475,18.991567819433058,19.632631801852714,19.60192882712569,19.420880706350616,19.66342921990776,19.3789993134008,18.429715503107854,19.36358384208316,18.833549268678734,18.522711770518328,19.352746258159538,19.379708362276798,19.721171773318858,18.39223744767611,19.54940685530724,19.51760373820359,20.024108633838704,19.27839563218461,19.13269853353538,19.00265034362948,20.349861554433975,19.79794456416897,19.263945780515613,19.128842082393618,19.630841471221895,19.78041226470114,19.416517582499154,19.32505887983301,20.738760152860063,20.381305981963866,20.049586943191088,19.6573309856625,19.68983582451314,19.549438116533597,20.015645477334633,20.212960339874055,20.381905426170945,20.10920517746037,19.741982519852254,19.88228054126556,19.571518445466253,20.290879607700145,20.91084205529337,19.55595908251102,18.860053528211264,20.558973150386993,20.969386702682154,20.899566318581986,20.40336094351801,20.285551540825097
USA,US.ME,United States,Maine,ME|Maine,USA,US.ME,United States,Maine,ME|Maine,4.6334718860229644,5.1130559648934435,5.445607251682238,6.11372594045595,4.659911960168377,4.702721712231778,4.104858610873559,5.100034273207943,4.257602881079895,4.773400506665037,4.994676808476616,4.794162051464639,3.866262301311707,4.129318008996752,4.500317760844183,4.029001354432926,4.967407519133815,4.088092133610691,4.331595238090263,4.941478998812784,4.507316482413695,4.477856762079497,3.6959500512303545,5.598681620513688,4.24259953507566,4.935015523318195,4.084448147214346,4.566916558832541,4.002549638701031,5.359586957215645,4.125529645214281,5.445801149820582,4.464627255861586,5.5537511565639335,5.25338392232491,4.492358849831746,4.572142391640408,5.054842412795755,4.968963135721075,4.1395345669125545,5.828904270193571,5.564007274547322,4.279672930632761,4.57413968151324,4.83063313690413,4.978077848563312,4.941859464263477,4.455811328271461,6.534465552697919,6.543063786240343,4.914763761612098,5.714760877931511,5.397600073470978,4.564126727797107,4.623426273307449,5.3082457335942665,6.461585718268533,4.87855144949754,5.428761244560164,4.9817273242255595,6.860558534784976,6.030827847097153,6.707570395638058,5.524473330751168,5.315022719713426,5.375026396764166,6.44303645747723,6.062362634656665,5.820593663067214,5.061829244230215
USA,US.MD,United States,Maryland,MD,USA,US.MD,United States,Maryland,MD,12.214839930187248,12.602178247861039,12.912355172131734,13.516388400213003,12.89774564070718,12.618317184229022,12.475748522893687,12.871641256252019,11.467986407773239,13.196319728427483,11.90963311067488,12.27397367086453,11.697379225880729,11.648701965032439,12.490540351356154,12.294596623095538,11.89147968895137,11.785923141537964,12.248985594168497,12.031907042689705,12.336110163831174,12.584242541579926,12.0825420854649,13.115803729894097,12.645576611697933,12.826558772083454,12.001360517260707,12.55640667462257,11.72667391766077,12.081936647517475,12.275584583903646,12.04515847703052,12.36831219205458,12.59997867295568,12.612211067009701,12.963162252638094,12.860372706299975,12.869926041935605,12.307575584280096,12.227822977373,13.946265985591225,13.807206606408172,12.143078003258571,12.608379475823767,12.715076098862292,12.768363463376232,12.079071684724084,12.489405212183106,14.150956684967573,13.428833782809923,12.598518278772369,13.202750262081429,13.670973321395849,12.409981547096256,13.135847827392533,13.227848941247624,13.869862663700209,13.461065530228913,13.218618395136701,12.846001776150834,13.571993214325909,13.9992060226499,14.473416474039093,13.009103047345357,12.201253916934071,13.391034571512472,14.047360037843873,14.172293940175118,13.763280828702506,14.032706227247772
