File Name,GID_0,NAME_0,File Name.1,GID_0.1,NAME_0.1,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
FRA_adm0,FRA,France,FRA_adm0,FRA,France,9.594293135558635,9.511067487030246,9.592693688084902,9.722799228831065,9.151512513714968,9.665055715251048,8.497046564125938,9.748067634657593,9.641192314940767,10.323662001935014,9.644592516702991,10.453818028864882,8.994663949053981,8.655102661431632,9.69251386945668,9.1382526772777,9.857918370774717,9.813563313903819,9.602233790291697,9.47516188152567,9.650998075839595,9.830082103796292,9.406962034787421,9.743713389676154,9.92944468822967,9.99890951633409,10.05662710369819,9.951091469792141,9.578204503871627,9.747587554879994,9.443134750649042,10.546539237525431,11.20312988016328,11.025856979875192,10.398647751911042,10.202029175870123,10.410092819853503,10.572443402283318,11.299098596504203,11.90793534242413,11.912769482112727,10.896596230518753,11.26555614087764,10.979669117769177,12.128837288709766,11.838533991135913,10.795005676419203,12.033397051143302,11.421811241918514,11.786029606846702,11.929549973580146,11.604887676554673,12.002007977567757,12.29597371334153,11.48257563263273,11.393830786590376,12.104067927925064,11.755132852451908,11.402311327032601,11.738317521873904,10.732918903084178,12.455635155111347,11.596538206787102,11.227166976328562,12.575341097909279,12.273776326959663,11.910925007966421,12.152683982550542,12.573353712104923,12.445402381468307
