GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
ABW,Aruba,1.0007489919662476,0.9494980573654175,0.9086768627166748,0.9174933433532715,0.8259272575378418,0.7662453651428223,0.775486946105957,0.79197096824646,0.7276920080184937
AFG,Afghanistan,0.9662769378607904,0.9706300562694272,0.9792147648270981,1.003917633110846,1.0144354107113123,1.0272481318688944,1.0021062007382326,1.0156775791310502,1.0171026361983793
AGO,Angola,1.050036349826389,1.0903636338975695,1.1324232313368054,1.1567610677083333,1.212022433810764,1.273936496310764,1.3653586154513888,1.4139043511284721,1.444614529079861
AIA,Anguilla,1.0310712655385335,0.9915111859639486,0.9252088864644369,0.872779130935669,0.8247385025024414,0.7666416168212891,0.7336486975351969,0.7467556794484457,0.6642129023869833
ALA,Åland,1.1309113679108795,1.1774410671657987,1.2012926737467449,1.2335291262026187,1.293795691596137,1.4301441333912037,1.6096057185420283,1.7345400209780093,1.8395912735550493
ALB,Albania,1.0466685824924045,1.05797364976671,1.0538376702202692,1.0775557623969183,1.088366190592448,1.1113656361897786,1.08332093556722,1.086541281806098,1.045684814453125
AND,Andorra,0.9772056579589844,1.00612211227417,0.9966882705688477,1.0252163887023926,0.9785788536071778,0.9852852821350098,0.9784516334533692,0.9937715530395508,0.9346332550048828
ARE,United Arab Emirates,0.9567931375385802,0.9504302224995177,0.9460991753472222,0.91047743809076,0.9502057675962094,0.9589406708140432,0.9345294340157214,0.885135038399402,0.8379373432677469
ARG,Argentina,1.0409958656002294,1.0629430587061952,1.075396878748175,1.0607540431398623,1.06801847442767,1.0706997434944723,1.105605028746871,1.1255147629197957,1.1476173830569463
ARM,Armenia,0.9819365662413758,1.057155262340199,1.079672280844156,1.1285671878170658,1.1293138776506697,1.125858653675426,1.138129692573052,1.1563459123883928,1.176823009144176
ASM,American Samoa,1.0302664438883464,1.09215513865153,1.1627966562906902,1.191301769680447,1.2364876005384657,1.2392889658610027,1.2767330805460613,1.327514436509874,1.3493773142496746
ATA,Antarctica,1.0542205810546874,1.1022939046223958,1.150181149213742,1.1812191694210736,1.2367042737129408,1.304810822315705,1.4064255934495193,1.4921641814403044,1.5969297751402243
ATF,French Southern Territories,1.1226811585602936,1.2179723668981481,1.3047862582736545,1.3289943271213107,1.4288703070746527,1.5455012851291232,1.6740619518138744,1.838152567545573,1.971224890814887
ATG,Antigua and Barbuda,1.0232083002726238,0.9652756585015191,0.9222603903876411,0.8670137193467882,0.8212139871385362,0.7634773784213595,0.732955190870497,0.6790002187093099,0.6094734403822157
