GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,2000,2010,2020,2030,2040,2050,2060,2070,2080
AFG,Afghanistan,AFG.18_1,Kunar,Konarha|Kunarha,,Velayat,Province,,AF.KR,0.7821693420410156,1.261566162109375,1.6354923248291016,2.099672317504883,2.567960739135742,3.2029380798339844,3.944520950317383,4.76295280456543,5.500734329223633
AFG,Afghanistan,AFG.19_1,Kunduz,Kondoz|Qonduz|Qunduz,,Velayat,Province,,AF.KZ,0.7717920939127604,1.25042724609375,1.5909309387207031,2.036895751953125,2.6131159464518228,3.201892852783203,3.904407501220703,4.660817464192708,5.322025299072266
AFG,Afghanistan,AFG.20_1,Laghman,Lagman,,Velayat,Province,,AF.LA,0.7510329026442307,1.2702542818509615,1.687774658203125,2.1311410757211537,2.578021709735577,3.167705829326923,3.9849454439603367,4.74108651968149,5.45959707406851
AFG,Afghanistan,AFG.21_1,Logar,Lawghar|Loghar,,Velayat,Province,,AF.LW,0.6750728062220982,1.1605311802455358,1.6133313860212053,2.0741664341517856,2.5528411865234375,3.1527295793805803,3.8807787214006697,4.611413138253348,5.387163434709821
AFG,Afghanistan,AFG.22_1,Nangarhar,Ningrahar|Eastern Province,,Velayat,Province,,AF.NG,0.720168403957201,1.172385837720788,1.5964023755944294,2.016158394191576,2.5238408627717392,3.1399522864300273,3.878015932829484,4.608244522758152,5.362309994904892
AFG,Afghanistan,AFG.23_1,Nimroz,Neemroze|Nimrod|Nimrooz|Nimroze|Chakhansur,,Velayat,Province,,AF.NM,0.6262357865256825,1.0534306668687141,1.5082972734823994,1.9998147898706897,2.476752621003951,3.135625378838901,3.7933318039466597,4.468724744073276,5.16241455078125
AFG,Afghanistan,AFG.24_1,Nuristan,Nooristan|Nuristão,,Velayat,Province,,AF.NR,0.7863569588496767,1.2897307297279095,1.7196644750134698,2.2227488550646552,2.6776501885775863,3.2607316641971984,4.053479424838362,4.913058576912715,5.677174535290948
AFG,Afghanistan,AFG.25_1,Paktika,Paktiya|Paktya|Southern Province,,Velayat,Province,,AF.PK,0.6399003698470744,1.0393917002576463,1.5096208288314494,1.9475422311336437,2.4544697213680187,3.151408743351064,3.835194039852061,4.519507225523603,5.206470895320811
AFG,Afghanistan,AFG.26_1,Paktya,Paktiya|Southern Province,,Velayat,Province,,AF.PT,0.6734592603600543,1.1186483631963315,1.5879927925441577,2.0051508364470108,2.4981795601222827,3.135747494904891,3.8782030188519023,4.603056534476902,5.343001655910326
AFG,Afghanistan,AFG.27_1,Panjshir,,,Velayat,Province,,AF.PJ,0.7574637276785714,1.2883802141462053,1.7144557407924108,2.1791490827287947,2.692206246512277,3.2077418736049106,3.9934801374162947,4.8614349365234375,5.6313018798828125
AFG,Afghanistan,AFG.28_1,Parwan,Charikar,,Velayat,Province,,AF.PV,0.7411964053199405,1.2533511207217263,1.6458493187313987,2.082487560453869,2.6395757765997026,3.1922999790736606,3.9898318336123513,4.739593505859375,5.491434733072917
AFG,Afghanistan,AFG.29_1,Samangan,,,Velayat,Province,,AF.SM,0.7385022712476326,1.2049514308120266,1.569101044625947,2.034600460168087,2.609389796401515,3.201682350852273,3.9611520478219697,4.674736254142992,5.344523111979167
AFG,Afghanistan,AFG.30_1,Sari Pul,Sar-e Pul|Saripol,,Velayat,Province,,AF.SP,0.7110283745659722,1.1236606174045138,1.5312391493055555,2.021917724609375,2.549330647786458,3.189044867621528,3.8613179524739585,4.577486165364584,5.3019829644097225
AFG,Afghanistan,AFG.31_1,Takhar,Takar,,Velayat,Province,,AF.TK,0.7716259426540799,1.2619925604926214,1.6143790351019964,2.194229973687066,2.6773300170898438,3.351914299858941,4.0914357503255205,4.948500739203559,5.674346923828125
AFG,Afghanistan,AFG.32_1,Uruzgan,Urozgan,,Velayat,Province,,AF.OZ,0.665292037160773,1.1378808272512335,1.573857357627467,2.006481772974918,2.5642370926706413,3.2872442948190788,3.957444040398849,4.709071912263569,5.349323473478618
AFG,Afghanistan,AFG.33_1,Wardak,Verdak|Wardag|Maiden,,Velayat,Province,,AF.VR,0.6932124385127315,1.1688368055555556,1.6318822790075231,2.1150151005497686,2.581181278935185,3.2068956163194446,3.9329675745081016,4.679194697627315,5.473750361689815
AFG,Afghanistan,AFG.34_1,Zabul,Zubul|Zaboul,,Velayat,Province,,AF.ZB,0.6433889215642755,1.0805525346235796,1.5623418634588069,1.9810291637073865,2.534945401278409,3.2232249866832388,3.8783992420543325,4.579157049005682,5.216948075727983
AGO,Angola,AGO.1_1,Bengo,,,Província,Province,1,AO.BO,0.407387111497962,0.6849581953408062,0.989181297412817,1.3294934258944746,1.6805066094882246,2.0464658875396284,2.4328577898550723,2.8565810936084692,3.3299454398777173
