GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
GEO,Georgia,0.7733345031738281,1.1475105285644531,1.5526064918154763,2.018336523146856,2.6123070489792597,3.1433548700241816,3.742579142252604,4.334054129464286,4.940879458472843
GGY,Guernsey,0.454119873046875,0.7585693359375,0.954681396484375,1.159661865234375,1.2439697265625,1.672308349609375,2.080633544921875,2.4863525390625,2.95234375
GHA,Ghana,0.3775123909728168,0.7020248622110445,0.9965755932951627,1.304919517203553,1.6240899909032533,1.9908236568921234,2.4142837315389554,2.880516574807363,3.35106987104024
GIB,Gibraltar,0.52532958984375,0.941925048828125,1.154327392578125,1.5753173828125,2.050537109375,2.572784423828125,2.91387939453125,3.376220703125,3.878509521484375
GIN,Guinea,0.41228589672727634,0.7469934763642132,1.0901034592371908,1.4225443728684168,1.804897250257773,2.1812612465795524,2.648130465279981,3.161766090973985,3.700643006920209
GLP,Guadeloupe,0.6039072672526041,0.8504842122395834,0.9983189900716146,1.2289199829101562,1.5541432698567708,1.8950831095377605,2.1607335408528647,2.6041107177734375,3.0132954915364585
GMB,Gambia,0.423565673828125,0.7279628208705358,1.0439662388392856,1.3868268694196428,1.7708522251674108,2.202177211216518,2.6834036690848215,3.1653267996651784,3.582845633370536
GNB,Guinea-Bissau,0.4304821460278003,0.732215385932427,1.0587324662642046,1.3868368569906655,1.7501403015929382,2.15102515282569,2.6012307699624593,3.0618282169490665,3.493150587205763
GNQ,Equatorial Guinea,0.47402496337890626,0.7317896525065104,0.9787307739257812,1.295819091796875,1.6761052449544271,2.0146107991536457,2.4090871175130206,2.860174560546875,3.266936747233073
GRC,Greece,0.6931309709967054,1.0908491098806106,1.3200872178366387,1.7170852310722207,2.1564289005414925,2.5985446364496347,3.1163108363778704,3.6659544624217117,4.204900243834812
GRD,Grenada,0.6279514857700893,0.815673828125,1.0348336356026786,1.27606201171875,1.607421875,1.9469953264508928,2.1998116629464284,2.636165073939732,3.0249459402901784
GRL,Greenland,0.677848350464191,1.026130713479721,1.4002865931430222,1.8380288327842902,2.462565577671772,3.101432481068709,3.8010145487507487,4.499823521861898,5.263514615598528
GTM,Guatemala,0.5435760498046875,0.8598245721114309,1.1792070890727797,1.564000179893092,2.0318836412931742,2.5420007002981087,3.0311761153371712,3.602161287006579,4.2286826685855265
GUF,French Guiana,0.6015162876674107,0.9347523280552456,1.1812850952148437,1.4976209368024553,1.8130434308733259,2.2305446079799105,2.7214586530412945,3.2574508666992186,3.7782339913504464
GUM,Guam,0.613037109375,0.8339004516601562,0.9602279663085938,1.2289047241210938,1.5370101928710938,1.961395263671875,2.3585052490234375,2.6901779174804688,3.058990478515625
GUY,Guyana,0.6106060573032924,0.980591546921503,1.3039296468098958,1.6722515651157923,2.070619128999256,2.5082820710681735,3.026558285667783,3.6213451567150297,4.200328281947544
HKG,Hong Kong,0.3344688415527344,0.622894287109375,0.9362983703613281,1.2719688415527344,1.6544685363769531,2.0985336303710938,2.5916290283203125,3.0376052856445312,3.47491455078125
HMD,Heard Island and McDonald Islands,0.4137980143229167,0.553955078125,0.5682881673177084,0.8135986328125,1.0140431722005208,1.2709808349609375,1.57855224609375,1.8630015055338542,2.2400919596354165
HND,Honduras,0.510823757849007,0.7806984019056659,1.0839829489449475,1.4101332905136537,1.8271840888763142,2.238470915321992,2.67575358453198,3.1799227990836743,3.6793709157783296
HRV,Croatia,0.723796627064443,1.2138972307116256,1.5540855289123219,2.0197556253541937,2.489347151524045,3.0532473233079664,3.578080093304728,4.2152830133784,4.921831358282059
HTI,Haiti,0.6516640745563271,0.8814960997781636,1.057398666570216,1.3045126832561729,1.6201288670669367,1.9674848391685957,2.337439266251929,2.7704791787229937,3.209803074966242
HUN,Hungary,0.7748842492567755,1.2739499522521434,1.643377253439574,2.1846002899439987,2.7077042571211285,3.228999045042865,3.7992256637168142,4.4539065740804755,5.151796594130254
