GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,2000,2010,2020,2030,2040,2050,2060,2070,2080
AFG,Afghanistan,AFG.1_1,Badakhshan,Badahšan,,Velayat,Province,,AF.BD,9.88398952659117,16.757028562213304,22.740754013761467,29.91535935708142,37.63835829988532,47.38916911553899,57.77449021645642,67.97809901806193,77.09914349197248
AFG,Afghanistan,AFG.2_1,Badghis,Badghes|Badghisat|Badgis,,Velayat,Province,,AF.BG,7.751545358211436,12.394645528590425,16.624571455285903,21.29855931058843,25.601920919215427,31.826353681848403,38.079618413397604,45.191489361702125,52.1207872755984
AFG,Afghanistan,AFG.3_1,Baghlan,Baglan|Bughlan,,Velayat,Province,,AF.BL,7.4010954083136795,12.424835780881486,17.426659925928657,21.62933925412736,26.95191811615566,34.16555267909788,41.10590636055424,48.621425412735846,55.611687426297166
AFG,Afghanistan,AFG.4_1,Balkh,Balh|Mazar-i-Sharif|Mazar,,Velayat,Province,,AF.BK,6.161965688069661,9.699597676595053,14.306451161702475,18.210347493489582,22.023523966471355,28.31653340657552,35.61895243326823,42.85147603352865,49.05980936686198
AFG,Afghanistan,AFG.5_1,Bamyan,,,Velayat,Province,,AF.BM,7.387923803084936,12.55086889022436,18.34987542568109,23.508685772235577,28.45408904246795,35.95864007411859,42.99255684094551,49.78246444310897,56.4201910556891
AFG,Afghanistan,AFG.6_1,Daykundi,,,Velayat,Province,,AF.DK,7.916847737630208,13.153404405381945,18.32329644097222,23.22724066840278,27.471685112847222,33.8,40.081722005208334,46.977061631944444,52.729747178819444
AFG,Afghanistan,AFG.7_1,Farah,,,Velayat,Province,,AF.FH,6.937918609043337,11.128726599351415,15.95861125442217,21.052038804540093,25.97747917895047,32.870057303950475,39.4811320754717,46.79397295106132,51.719109301297166
AFG,Afghanistan,AFG.8_1,Faryab,Fariab|Maimana|Meymaneh,,Velayat,Province,,AF.FB,6.839974197686887,10.779252594592524,15.197342218137255,19.054397882199755,23.599618949142158,29.629346660539216,36.34218941482843,43.13978247549019,50.19101371017157
AFG,Afghanistan,AFG.9_1,Ghazni,Gazni,,Velayat,Province,,AF.GZ,7.386522565569196,12.598502022879464,17.74539075578962,22.71140398297991,27.175689697265625,34.061636788504465,41.289746965680806,48.85829380580357,56.84562465122768
AFG,Afghanistan,AFG.10_1,Ghor,Gawr|Ghore|Ghour|Ghur,,Velayat,Province,,AF.GR,7.806452608656609,12.890250370420258,17.954394811871406,23.37003861350575,27.63329797503592,34.160178699712645,40.00074364673132,47.20578529094828,52.5858364762931
AFG,Afghanistan,AFG.11_1,Hilmand,Girishk|Hilmend,,Velayat,Province,,AF.HM,7.488750041032038,11.690973362001051,17.138249245010503,22.280835576418067,27.568718405330884,33.09243902639181,39.630793723739494,46.85362230829832,51.458122702205884
AFG,Afghanistan,AFG.12_1,Hirat,,,Velayat,Province,,AF.HR,6.679664147418478,10.722861115828804,15.067601477581523,19.21290336277174,24.089480723505435,30.98878014605978,37.480506963315214,44.650212296195654,51.559043817934786
AFG,Afghanistan,AFG.13_1,Jawzjan,Jaozjan|Jozjan|Juzjan|Jouzjan|Shibarghan,,Velayat,Province,,AF.JW,6.058412706529772,9.160417711412585,13.61377612964527,17.283348289695947,21.20139622043919,28.25021774704392,36.48212494721284,43.379249366554056,49.907586175042226
AFG,Afghanistan,AFG.14_1,Kabul,Cabul|Kabol|Kaboul,,Velayat,Province,,AF.KB,6.856854438781738,12.689516067504883,17.405242919921875,22.36693572998047,26.8125,33.961692810058594,40.963714599609375,49.461692810058594,57.95766067504883
AFG,Afghanistan,AFG.15_1,Kandahar,Qandahar,,Velayat,Province,,AF.KD,7.378746032714844,12.476671491350446,17.230989728655135,22.489632742745535,28.953050885881698,36.28600638253348,43.80875941685268,53.28887939453125,61.07142857142857
AFG,Afghanistan,AFG.16_1,Kapisa,Kapesa,,Velayat,Province,,AF.KP,6.830644607543945,12.685487747192383,17.31048583984375,22.572580337524414,28.52419662475586,36.524192810058594,44.37096405029297,53.48386764526367,61.64112854003906
AFG,Afghanistan,AFG.17_1,Khost,,,Velayat,Province,,AF.KT,8.693551381429037,13.940858205159506,20.225812276204426,26.38978322347005,32.57795206705729,39.64784495035807,47.475809733072914,54.67473347981771,60.405914306640625
AFG,Afghanistan,AFG.18_1,Kunar,Konarha|Kunarha,,Velayat,Province,,AF.KR,8.862903594970703,15.155242919921875,20.909271240234375,28.062498092651367,35.316532135009766,44.780235290527344,54.04436111450195,64.53628540039062,73.93145751953125
AFG,Afghanistan,AFG.19_1,Kunduz,Kondoz|Qonduz|Qunduz,,Velayat,Province,,AF.KZ,8.731182734171549,11.6586062113444,15.90726089477539,20.80376434326172,26.545697530110676,34.12634023030599,42.20833841959635,51.54704793294271,59.232523600260414
AFG,Afghanistan,AFG.20_1,Laghman,Lagman,,Velayat,Province,,AF.LA,8.419358473557692,15.421831571138823,21.828782301682693,28.081885704627403,35.332507793719955,42.81389911358173,50.42431640625,58.94292743389423,65.96277794471153
AFG,Afghanistan,AFG.21_1,Logar,Lawghar|Loghar,,Velayat,Province,,AF.LW,6.762673514229911,12.207374572753906,16.74884796142578,21.771894182477677,25.891706194196427,31.532257080078125,38.278799874441965,46.161289760044646,54.80645315987723
AFG,Afghanistan,AFG.22_1,Nangarhar,Ningrahar|Eastern Province,,Velayat,Province,,AF.NG,8.626931895380435,15.318369989809783,22.11781244692595,28.688638438349184,35.14445694633152,42.29172150985055,49.64795983355978,56.82888926630435,63.44179899796195
