GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
AUT,Austria,0.6553547703942587,1.0480167832485465,1.4229040811228197,1.8141363099563954,2.2355204737463663,2.955059956395349,3.498641612917878,4.09224853515625,4.859188771802326
AZE,Azerbaijan,0.7466129868794856,1.1197724410791716,1.401593660053454,1.8241723165557715,2.3302705755644437,2.7491817200583135,3.3811473207610647,3.98196046090012,4.572193784576854
BDI,Burundi,0.486041259765625,0.8054027210582386,1.169662753018466,1.5402199485085226,1.944576748934659,2.348843661221591,2.8126364968039774,3.31658935546875,3.849328058416193
BEL,Belgium,0.5574858292289402,0.9308272652004076,1.1147238689920176,1.4708324929942256,1.7664844678795857,2.2531200906504756,2.9113172448199727,3.393374899159307,3.9277957418690557
BEN,Benin,0.4695714960243496,0.7970357982035216,1.1048483291858344,1.4972255338872145,1.9079645611913072,2.338335531012056,2.7956660701538705,3.2329039597874365,3.6976417502776013
BES,"Bonaire, Sint Eustatius and Saba",0.5824241638183594,0.8412208557128906,1.0320701599121094,1.3168487548828125,1.5880775451660156,1.9471817016601562,2.288799285888672,2.713550567626953,3.0992164611816406
BFA,Burkina Faso,0.511282723906975,0.8369550594320984,1.216891755637326,1.6374879912267981,2.1179547586463165,2.5792474237782774,3.1056525635332077,3.5701261374347446,4.096618793956641
BGD,Bangladesh,0.3323667139039004,0.5857609340122768,0.9150555832941729,1.233842204387923,1.5945023845012922,2.0823745153900375,2.6131734059269265,3.1275827508223686,3.4810561560150375
BGR,Bulgaria,0.6797662353515626,1.034449462890625,1.3740391845703126,1.832403564453125,2.2601884765625,2.8360390625,3.352474365234375,3.98513525390625,4.63761767578125
BHR,Bahrain,0.6155776977539062,0.9717063903808594,1.2886543273925781,1.7382698059082031,2.3078269958496094,2.8927154541015625,3.5536422729492188,4.1552581787109375,4.6743621826171875
BHS,Bahamas,0.5501284599304199,0.7627765337626139,0.9384366671244303,1.2082603772481282,1.5127922693888347,1.8817014694213867,2.2252155939737954,2.6530367533365884,3.106001536051432
BIH,Bosnia and Herzegovina,0.675782242441565,1.1006167031885163,1.4014299594289887,1.7874443240282012,2.214624420414126,2.8627019122364077,3.384905559260671,3.992092225609756,4.698848569296239
BLM,Saint-Barthélemy,0.59765625,0.855865478515625,1.0289306640625,1.314361572265625,1.561859130859375,1.927581787109375,2.222198486328125,2.6749267578125,3.091766357421875
BLR,Belarus,0.8117516508556548,1.2233623976934525,1.5347798084077382,1.9538450985863096,2.461983351934524,3.181685732886905,3.8566162109375,4.4245833333333335,4.887959449404762
BLZ,Belize,0.5157475875595868,0.7974150059586864,1.1067903163069386,1.4376060356528073,1.8223075220140361,2.261463747186176,2.6968306201999472,3.1733620853747353,3.666934255826271
BMU,Bermuda,0.6302897135416666,0.8477376302083334,1.046356201171875,1.288909912109375,1.5800984700520833,1.931884765625,2.2860209147135415,2.6981913248697915,2.9720357259114585
BOL,Bolivia,0.5642587110837103,0.9506072902857923,1.3749262856752964,1.8217770391453525,2.3201053688396756,2.855236945863225,3.426573831292888,4.06254203544136,4.708168034544604
