Date,Day,Ha,Month,Unit,Unit_TW,Value,Year
2/18/00,18,722480.9433,2,None,Western Little Karoo,2123.743749,2000
3/5/00,5,722480.9433,3,None,Western Little Karoo,2242.925442,2000
3/21/00,21,722480.9433,3,None,Western Little Karoo,2403.060976,2000
4/6/00,6,722480.9433,4,None,Western Little Karoo,2386.669157,2000
4/22/00,22,722480.9433,4,None,Western Little Karoo,2378.90927,2000
5/8/00,8,722480.9433,5,None,Western Little Karoo,2359.356515,2000
5/24/00,24,722480.9433,5,None,Western Little Karoo,2441.077089,2000
6/9/00,9,722480.9433,6,None,Western Little Karoo,2545.271639,2000
6/25/00,25,722480.9433,6,None,Western Little Karoo,2386.652879,2000
7/11/00,11,722480.9433,7,None,Western Little Karoo,2480.240428,2000
7/27/00,27,722480.9433,7,None,Western Little Karoo,2475.947434,2000
8/12/00,12,722480.9433,8,None,Western Little Karoo,2203.106071,2000
8/28/00,28,722480.9433,8,None,Western Little Karoo,2217.653481,2000
9/13/00,13,722480.9433,9,None,Western Little Karoo,2004.372773,2000
9/29/00,29,722480.9433,9,None,Western Little Karoo,1859.730934,2000
10/15/00,15,722480.9433,10,None,Western Little Karoo,1772.112155,2000
10/31/00,31,722480.9433,10,None,Western Little Karoo,1805.863634,2000
11/16/00,16,722480.9433,11,None,Western Little Karoo,1841.36264,2000
12/2/00,2,722480.9433,12,None,Western Little Karoo,1903.643093,2000
12/18/00,18,722480.9433,12,None,Western Little Karoo,1924.875036,2000
1/1/01,1,722480.9433,1,None,Western Little Karoo,1870.878865,2001
1/17/01,17,722480.9433,1,None,Western Little Karoo,1838.808861,2001
2/2/01,2,722480.9433,2,None,Western Little Karoo,1811.880873,2001
2/18/01,18,722480.9433,2,None,Western Little Karoo,1914.901412,2001
3/6/01,6,722480.9433,3,None,Western Little Karoo,1925.906116,2001
3/22/01,22,722480.9433,3,None,Western Little Karoo,1945.5626,2001
4/7/01,7,722480.9433,4,None,Western Little Karoo,2141.253516,2001
4/23/01,23,722480.9433,4,None,Western Little Karoo,2264.098272,2001
5/9/01,9,722480.9433,5,None,Western Little Karoo,2263.94085,2001
5/25/01,25,722480.9433,5,None,Western Little Karoo,2228.905365,2001
6/10/01,10,722480.9433,6,None,Western Little Karoo,2310.113631,2001
6/26/01,26,722480.9433,6,None,Western Little Karoo,2354.235441,2001
7/12/01,12,722480.9433,7,None,Western Little Karoo,2376.907719,2001
7/28/01,28,722480.9433,7,None,Western Little Karoo,2394.213918,2001
8/13/01,13,722480.9433,8,None,Western Little Karoo,2237.521281,2001
8/29/01,29,722480.9433,8,None,Western Little Karoo,2344.760488,2001
9/14/01,14,722480.9433,9,None,Western Little Karoo,2187.49857,2001
9/30/01,30,722480.9433,9,None,Western Little Karoo,2107.829255,2001
10/16/01,16,722480.9433,10,None,Western Little Karoo,1979.062689,2001
11/1/01,1,722480.9433,11,None,Western Little Karoo,2011.181855,2001
11/17/01,17,722480.9433,11,None,Western Little Karoo,2085.685352,2001
12/3/01,3,722480.9433,12,None,Western Little Karoo,2040.000775,2001
12/19/01,19,722480.9433,12,None,Western Little Karoo,2020.157046,2001
1/1/02,1,722480.9433,1,None,Western Little Karoo,1909.262926,2002
1/17/02,17,722480.9433,1,None,Western Little Karoo,1936.929699,2002
2/2/02,2,722480.9433,2,None,Western Little Karoo,1966.524569,2002
2/18/02,18,722480.9433,2,None,Western Little Karoo,2034.195062,2002
3/6/02,6,722480.9433,3,None,Western Little Karoo,2067.035521,2002
3/22/02,22,722480.9433,3,None,Western Little Karoo,2116.382632,2002
4/7/02,7,722480.9433,4,None,Western Little Karoo,2132.532621,2002
4/23/02,23,722480.9433,4,None,Western Little Karoo,2373.148019,2002
5/9/02,9,722480.9433,5,None,Western Little Karoo,2458.285616,2002
5/25/02,25,722480.9433,5,None,Western Little Karoo,2774.730896,2002
6/10/02,10,722480.9433,6,None,Western Little Karoo,2925.643121,2002
6/26/02,26,722480.9433,6,None,Western Little Karoo,3053.869801,2002
7/12/02,12,722480.9433,7,None,Western Little Karoo,2954.726496,2002
7/28/02,28,722480.9433,7,None,Western Little Karoo,2836.197499,2002
8/13/02,13,722480.9433,8,None,Western Little Karoo,3047.181265,2002
8/29/02,29,722480.9433,8,None,Western Little Karoo,2859.41419,2002
9/14/02,14,722480.9433,9,None,Western Little Karoo,2648.54624,2002
9/30/02,30,722480.9433,9,None,Western Little Karoo,2355.63924,2002
10/16/02,16,722480.9433,10,None,Western Little Karoo,2178.37319,2002
11/1/02,1,722480.9433,11,None,Western Little Karoo,2045.080968,2002
11/17/02,17,722480.9433,11,None,Western Little Karoo,1954.715747,2002
12/3/02,3,722480.9433,12,None,Western Little Karoo,1916.733122,2002
12/19/02,19,722480.9433,12,None,Western Little Karoo,2138.58135,2002
1/1/03,1,722480.9433,1,None,Western Little Karoo,2089.10231,2003
1/17/03,17,722480.9433,1,None,Western Little Karoo,2059.684477,2003
2/2/03,2,722480.9433,2,None,Western Little Karoo,2078.88898,2003
2/18/03,18,722480.9433,2,None,Western Little Karoo,2051.098213,2003
3/6/03,6,722480.9433,3,None,Western Little Karoo,2043.705506,2003
3/22/03,22,722480.9433,3,None,Western Little Karoo,2412.079545,2003
4/7/03,7,722480.9433,4,None,Western Little Karoo,2915.179915,2003
4/23/03,23,722480.9433,4,None,Western Little Karoo,3137.056155,2003
5/9/03,9,722480.9433,5,None,Western Little Karoo,3395.634288,2003
5/25/03,25,722480.9433,5,None,Western Little Karoo,3554.229282,2003
6/10/03,10,722480.9433,6,None,Western Little Karoo,3435.467679,2003
6/26/03,26,722480.9433,6,None,Western Little Karoo,3336.370792,2003
7/12/03,12,722480.9433,7,None,Western Little Karoo,3221.03945,2003
7/28/03,28,722480.9433,7,None,Western Little Karoo,3231.013367,2003
8/13/03,13,722480.9433,8,None,Western Little Karoo,2922.96456,2003
8/29/03,29,722480.9433,8,None,Western Little Karoo,2862.036628,2003
9/14/03,14,722480.9433,9,None,Western Little Karoo,2731.284752,2003
9/30/03,30,722480.9433,9,None,Western Little Karoo,2421.275823,2003
10/16/03,16,722480.9433,10,None,Western Little Karoo,2294.632267,2003
11/1/03,1,722480.9433,11,None,Western Little Karoo,2155.455367,2003
11/17/03,17,722480.9433,11,None,Western Little Karoo,2063.191474,2003
12/3/03,3,722480.9433,12,None,Western Little Karoo,2028.886239,2003
12/19/03,19,722480.9433,12,None,Western Little Karoo,1996.063521,2003
1/1/04,1,722480.9433,1,None,Western Little Karoo,2023.804837,2004
1/17/04,17,722480.9433,1,None,Western Little Karoo,1985.178217,2004
2/2/04,2,722480.9433,2,None,Western Little Karoo,2011.277825,2004
2/18/04,18,722480.9433,2,None,Western Little Karoo,2168.269717,2004
3/5/04,5,722480.9433,3,None,Western Little Karoo,2173.983172,2004
3/21/04,21,722480.9433,3,None,Western Little Karoo,2217.523229,2004
4/6/04,6,722480.9433,4,None,Western Little Karoo,2388.065028,2004
4/22/04,22,722480.9433,4,None,Western Little Karoo,2629.959022,2004
5/8/04,8,722480.9433,5,None,Western Little Karoo,2713.164559,2004
5/24/04,24,722480.9433,5,None,Western Little Karoo,2624.636262,2004
6/9/04,9,722480.9433,6,None,Western Little Karoo,2872.134128,2004
6/25/04,25,722480.9433,6,None,Western Little Karoo,2799.52642,2004
7/11/04,11,722480.9433,7,None,Western Little Karoo,2669.6111,2004
7/27/04,27,722480.9433,7,None,Western Little Karoo,2654.695769,2004
8/12/04,12,722480.9433,8,None,Western Little Karoo,2539.042507,2004
8/28/04,28,722480.9433,8,None,Western Little Karoo,2478.683757,2004
9/13/04,13,722480.9433,9,None,Western Little Karoo,2283.060463,2004
9/29/04,29,722480.9433,9,None,Western Little Karoo,2213.055284,2004
10/15/04,15,722480.9433,10,None,Western Little Karoo,2280.851216,2004
10/31/04,31,722480.9433,10,None,Western Little Karoo,2247.444332,2004
11/16/04,16,722480.9433,11,None,Western Little Karoo,2121.396292,2004
12/2/04,2,722480.9433,12,None,Western Little Karoo,2049.108715,2004
12/18/04,18,722480.9433,12,None,Western Little Karoo,2249.537269,2004
1/1/05,1,722480.9433,1,None,Western Little Karoo,2222.391451,2005
1/17/05,17,722480.9433,1,None,Western Little Karoo,2329.157599,2005
2/2/05,2,722480.9433,2,None,Western Little Karoo,2312.360305,2005
2/18/05,18,722480.9433,2,None,Western Little Karoo,2270.394705,2005
3/6/05,6,722480.9433,3,None,Western Little Karoo,2333.868782,2005
3/22/05,22,722480.9433,3,None,Western Little Karoo,2366.787136,2005
4/7/05,7,722480.9433,4,None,Western Little Karoo,2665.990114,2005
4/23/05,23,722480.9433,4,None,Western Little Karoo,2857.526668,2005
5/9/05,9,722480.9433,5,None,Western Little Karoo,2877.705001,2005
5/25/05,25,722480.9433,5,None,Western Little Karoo,3173.626593,2005
6/10/05,10,722480.9433,6,None,Western Little Karoo,3142.6686,2005
6/26/05,26,722480.9433,6,None,Western Little Karoo,3010.085945,2005
7/12/05,12,722480.9433,7,None,Western Little Karoo,2953.829975,2005
7/28/05,28,722480.9433,7,None,Western Little Karoo,2778.482625,2005
8/13/05,13,722480.9433,8,None,Western Little Karoo,2715.507698,2005
8/29/05,29,722480.9433,8,None,Western Little Karoo,2460.944577,2005
9/14/05,14,722480.9433,9,None,Western Little Karoo,2278.270643,2005
9/30/05,30,722480.9433,9,None,Western Little Karoo,2173.447092,2005
10/16/05,16,722480.9433,10,None,Western Little Karoo,2018.197158,2005
11/1/05,1,722480.9433,11,None,Western Little Karoo,1957.979756,2005
11/17/05,17,722480.9433,11,None,Western Little Karoo,1954.949003,2005
12/3/05,3,722480.9433,12,None,Western Little Karoo,1892.01001,2005
12/19/05,19,722480.9433,12,None,Western Little Karoo,2012.478667,2005
1/1/06,1,722480.9433,1,None,Western Little Karoo,1861.648808,2006
1/17/06,17,722480.9433,1,None,Western Little Karoo,1858.114435,2006
2/2/06,2,722480.9433,2,None,Western Little Karoo,1915.823401,2006
2/18/06,18,722480.9433,2,None,Western Little Karoo,1922.326474,2006
3/6/06,6,722480.9433,3,None,Western Little Karoo,1938.481836,2006
3/22/06,22,722480.9433,3,None,Western Little Karoo,2008.882614,2006
4/7/06,7,722480.9433,4,None,Western Little Karoo,2006.431149,2006
4/23/06,23,722480.9433,4,None,Western Little Karoo,2274.923377,2006
5/9/06,9,722480.9433,5,None,Western Little Karoo,2462.556885,2006
5/25/06,25,722480.9433,5,None,Western Little Karoo,2796.089617,2006
6/10/06,10,722480.9433,6,None,Western Little Karoo,3123.25547,2006
6/26/06,26,722480.9433,6,None,Western Little Karoo,3096.552398,2006
7/12/06,12,722480.9433,7,None,Western Little Karoo,3241.392325,2006
7/28/06,28,722480.9433,7,None,Western Little Karoo,3180.901489,2006
8/13/06,13,722480.9433,8,None,Western Little Karoo,3357.39218,2006
8/29/06,29,722480.9433,8,None,Western Little Karoo,3211.456868,2006
9/14/06,14,722480.9433,9,None,Western Little Karoo,2949.01238,2006
9/30/06,30,722480.9433,9,None,Western Little Karoo,2790.360928,2006
10/16/06,16,722480.9433,10,None,Western Little Karoo,2567.029921,2006
11/1/06,1,722480.9433,11,None,Western Little Karoo,2376.305492,2006
11/17/06,17,722480.9433,11,None,Western Little Karoo,2302.853424,2006
12/3/06,3,722480.9433,12,None,Western Little Karoo,2295.857549,2006
12/19/06,19,722480.9433,12,None,Western Little Karoo,2272.633907,2006
1/1/07,1,722480.9433,1,None,Western Little Karoo,2182.040967,2007
1/17/07,17,722480.9433,1,None,Western Little Karoo,2248.066937,2007
2/2/07,2,722480.9433,2,None,Western Little Karoo,2276.557452,2007
2/18/07,18,722480.9433,2,None,Western Little Karoo,2289.097093,2007
3/6/07,6,722480.9433,3,None,Western Little Karoo,2348.655886,2007
3/22/07,22,722480.9433,3,None,Western Little Karoo,2329.847741,2007
4/7/07,7,722480.9433,4,None,Western Little Karoo,2463.44692,2007
4/23/07,23,722480.9433,4,None,Western Little Karoo,2510.606858,2007
5/9/07,9,722480.9433,5,None,Western Little Karoo,2887.201476,2007
5/25/07,25,722480.9433,5,None,Western Little Karoo,3123.993788,2007
6/10/07,10,722480.9433,6,None,Western Little Karoo,3237.125102,2007
6/26/07,26,722480.9433,6,None,Western Little Karoo,3302.305274,2007
7/12/07,12,722480.9433,7,None,Western Little Karoo,3288.509998,2007
7/28/07,28,722480.9433,7,None,Western Little Karoo,3269.974712,2007
8/13/07,13,722480.9433,8,None,Western Little Karoo,3082.358029,2007
8/29/07,29,722480.9433,8,None,Western Little Karoo,2797.175588,2007
9/14/07,14,722480.9433,9,None,Western Little Karoo,2686.093911,2007
9/30/07,30,722480.9433,9,None,Western Little Karoo,2531.494021,2007
10/16/07,16,722480.9433,10,None,Western Little Karoo,2343.865561,2007
11/1/07,1,722480.9433,11,None,Western Little Karoo,2224.925265,2007
11/17/07,17,722480.9433,11,None,Western Little Karoo,2126.868817,2007
12/3/07,3,722480.9433,12,None,Western Little Karoo,2406.338721,2007
12/19/07,19,722480.9433,12,None,Western Little Karoo,2570.76472,2007
1/1/08,1,722480.9433,1,None,Western Little Karoo,2496.29576,2008
1/17/08,17,722480.9433,1,None,Western Little Karoo,2390.256891,2008
2/2/08,2,722480.9433,2,None,Western Little Karoo,2384.09369,2008
2/18/08,18,722480.9433,2,None,Western Little Karoo,2462.426133,2008
3/5/08,5,722480.9433,3,None,Western Little Karoo,2548.680518,2008
3/21/08,21,722480.9433,3,None,Western Little Karoo,2507.779848,2008
4/6/08,6,722480.9433,4,None,Western Little Karoo,2545.467712,2008
4/22/08,22,722480.9433,4,None,Western Little Karoo,2618.540012,2008
5/8/08,8,722480.9433,5,None,Western Little Karoo,2894.314217,2008
5/24/08,24,722480.9433,5,None,Western Little Karoo,2798.992362,2008
6/9/08,9,722480.9433,6,None,Western Little Karoo,3018.891492,2008
6/25/08,25,722480.9433,6,None,Western Little Karoo,2904.284005,2008
7/11/08,11,722480.9433,7,None,Western Little Karoo,2755.912423,2008
7/27/08,27,722480.9433,7,None,Western Little Karoo,2728.345473,2008
8/12/08,12,722480.9433,8,None,Western Little Karoo,2693.329618,2008
8/28/08,28,722480.9433,8,None,Western Little Karoo,2688.433501,2008
9/13/08,13,722480.9433,9,None,Western Little Karoo,2441.291546,2008
9/29/08,29,722480.9433,9,None,Western Little Karoo,2329.619831,2008
10/15/08,15,722480.9433,10,None,Western Little Karoo,2279.58592,2008
10/31/08,31,722480.9433,10,None,Western Little Karoo,2141.195236,2008
11/16/08,16,722480.9433,11,None,Western Little Karoo,2208.506585,2008
12/2/08,2,722480.9433,12,None,Western Little Karoo,2243.344843,2008
12/18/08,18,722480.9433,12,None,Western Little Karoo,2377.003587,2008
1/1/09,1,722480.9433,1,None,Western Little Karoo,2121.447579,2009
1/17/09,17,722480.9433,1,None,Western Little Karoo,2114.159469,2009
2/2/09,2,722480.9433,2,None,Western Little Karoo,2113.881046,2009
2/18/09,18,722480.9433,2,None,Western Little Karoo,2179.14765,2009
3/6/09,6,722480.9433,3,None,Western Little Karoo,2288.494921,2009
3/22/09,22,722480.9433,3,None,Western Little Karoo,2348.311087,2009
4/7/09,7,722480.9433,4,None,Western Little Karoo,2350.548981,2009
4/23/09,23,722480.9433,4,None,Western Little Karoo,2867.912755,2009
5/9/09,9,722480.9433,5,None,Western Little Karoo,2946.509479,2009
5/25/09,25,722480.9433,5,None,Western Little Karoo,3365.999992,2009
6/10/09,10,722480.9433,6,None,Western Little Karoo,3288.916049,2009
6/26/09,26,722480.9433,6,None,Western Little Karoo,3461.631996,2009
7/12/09,12,722480.9433,7,None,Western Little Karoo,3434.885188,2009
7/28/09,28,722480.9433,7,None,Western Little Karoo,3171.765787,2009
8/13/09,13,722480.9433,8,None,Western Little Karoo,2952.464601,2009
8/29/09,29,722480.9433,8,None,Western Little Karoo,2690.842457,2009
9/14/09,14,722480.9433,9,None,Western Little Karoo,2538.47716,2009
9/30/09,30,722480.9433,9,None,Western Little Karoo,2401.435382,2009
10/16/09,16,722480.9433,10,None,Western Little Karoo,2315.4407,2009
11/1/09,1,722480.9433,11,None,Western Little Karoo,2340.643304,2009
11/17/09,17,722480.9433,11,None,Western Little Karoo,2238.313847,2009
12/3/09,3,722480.9433,12,None,Western Little Karoo,2261.073567,2009
12/19/09,19,722480.9433,12,None,Western Little Karoo,2194.895057,2009
1/1/10,1,722480.9433,1,None,Western Little Karoo,2085.295061,2010
1/17/10,17,722480.9433,1,None,Western Little Karoo,2057.796194,2010
2/2/10,2,722480.9433,2,None,Western Little Karoo,2048.145543,2010
2/18/10,18,722480.9433,2,None,Western Little Karoo,2115.528751,2010
3/6/10,6,722480.9433,3,None,Western Little Karoo,2215.248254,2010
3/22/10,22,722480.9433,3,None,Western Little Karoo,2276.406143,2010
4/7/10,7,722480.9433,4,None,Western Little Karoo,2317.029613,2010
4/23/10,23,722480.9433,4,None,Western Little Karoo,2373.107766,2010
5/9/10,9,722480.9433,5,None,Western Little Karoo,2432.853047,2010
5/25/10,25,722480.9433,5,None,Western Little Karoo,2597.215038,2010
6/10/10,10,722480.9433,6,None,Western Little Karoo,2646.939317,2010
6/26/10,26,722480.9433,6,None,Western Little Karoo,2705.378652,2010
7/12/10,12,722480.9433,7,None,Western Little Karoo,2714.623608,2010
7/28/10,28,722480.9433,7,None,Western Little Karoo,2594.431632,2010
8/13/10,13,722480.9433,8,None,Western Little Karoo,2530.075885,2010
8/29/10,29,722480.9433,8,None,Western Little Karoo,2251.260646,2010
9/14/10,14,722480.9433,9,None,Western Little Karoo,2145.382964,2010
9/30/10,30,722480.9433,9,None,Western Little Karoo,2174.028371,2010
10/16/10,16,722480.9433,10,None,Western Little Karoo,2035.904484,2010
11/1/10,1,722480.9433,11,None,Western Little Karoo,2129.185968,2010
11/17/10,17,722480.9433,11,None,Western Little Karoo,1971.458775,2010
12/3/10,3,722480.9433,12,None,Western Little Karoo,1944.791055,2010
12/19/10,19,722480.9433,12,None,Western Little Karoo,2032.044675,2010
1/1/11,1,722480.9433,1,None,Western Little Karoo,1982.272634,2011
1/17/11,17,722480.9433,1,None,Western Little Karoo,1969.372212,2011
2/2/11,2,722480.9433,2,None,Western Little Karoo,2134.075725,2011
2/18/11,18,722480.9433,2,None,Western Little Karoo,2172.873325,2011
3/6/11,6,722480.9433,3,None,Western Little Karoo,2267.322377,2011
3/22/11,22,722480.9433,3,None,Western Little Karoo,2297.349885,2011
4/7/11,7,722480.9433,4,None,Western Little Karoo,2308.973728,2011
4/23/11,23,722480.9433,4,None,Western Little Karoo,2510.988284,2011
5/9/11,9,722480.9433,5,None,Western Little Karoo,2654.43152,2011
5/25/11,25,722480.9433,5,None,Western Little Karoo,2969.442797,2011
6/10/11,10,722480.9433,6,None,Western Little Karoo,3299.485441,2011
6/26/11,26,722480.9433,6,None,Western Little Karoo,3500.681294,2011
7/12/11,12,722480.9433,7,None,Western Little Karoo,3445.235293,2011
7/28/11,28,722480.9433,7,None,Western Little Karoo,3484.472224,2011
8/13/11,13,722480.9433,8,None,Western Little Karoo,3541.449253,2011
8/29/11,29,722480.9433,8,None,Western Little Karoo,3263.47146,2011
9/14/11,14,722480.9433,9,None,Western Little Karoo,2978.886069,2011
9/30/11,30,722480.9433,9,None,Western Little Karoo,2850.197066,2011
10/16/11,16,722480.9433,10,None,Western Little Karoo,2613.608021,2011
11/1/11,1,722480.9433,11,None,Western Little Karoo,2432.97168,2011
11/17/11,17,722480.9433,11,None,Western Little Karoo,2374.567221,2011
12/3/11,3,722480.9433,12,None,Western Little Karoo,2263.751743,2011
12/19/11,19,722480.9433,12,None,Western Little Karoo,2300.960346,2011
1/1/12,1,722480.9433,1,None,Western Little Karoo,2146.475602,2012
1/17/12,17,722480.9433,1,None,Western Little Karoo,2224.374438,2012
2/2/12,2,722480.9433,2,None,Western Little Karoo,2214.387083,2012
2/18/12,18,722480.9433,2,None,Western Little Karoo,2191.546679,2012
3/5/12,5,722480.9433,3,None,Western Little Karoo,2256.499765,2012
3/21/12,21,722480.9433,3,None,Western Little Karoo,2372.001226,2012
4/6/12,6,722480.9433,4,None,Western Little Karoo,2553.334817,2012
4/22/12,22,722480.9433,4,None,Western Little Karoo,2800.416631,2012
5/8/12,8,722480.9433,5,None,Western Little Karoo,2969.435839,2012
5/24/12,24,722480.9433,5,None,Western Little Karoo,2855.890584,2012
6/9/12,9,722480.9433,6,None,Western Little Karoo,3126.98516,2012
6/25/12,25,722480.9433,6,None,Western Little Karoo,3078.852024,2012
7/11/12,11,722480.9433,7,None,Western Little Karoo,3094.417953,2012
7/27/12,27,722480.9433,7,None,Western Little Karoo,3176.466625,2012
8/12/12,12,722480.9433,8,None,Western Little Karoo,3048.085082,2012
8/28/12,28,722480.9433,8,None,Western Little Karoo,2937.425985,2012
9/13/12,13,722480.9433,9,None,Western Little Karoo,2945.730473,2012
9/29/12,29,722480.9433,9,None,Western Little Karoo,2708.44497,2012
10/15/12,15,722480.9433,10,None,Western Little Karoo,2757.922737,2012
10/31/12,31,722480.9433,10,None,Western Little Karoo,2480.501222,2012
11/16/12,16,722480.9433,11,None,Western Little Karoo,2406.985472,2012
12/2/12,2,722480.9433,12,None,Western Little Karoo,2314.621147,2012
12/18/12,18,722480.9433,12,None,Western Little Karoo,2374.098694,2012
1/1/13,1,722480.9433,1,None,Western Little Karoo,2272.559735,2013
1/17/13,17,722480.9433,1,None,Western Little Karoo,2264.836117,2013
2/2/13,2,722480.9433,2,None,Western Little Karoo,2259.071099,2013
2/18/13,18,722480.9433,2,None,Western Little Karoo,2314.717149,2013
3/6/13,6,722480.9433,3,None,Western Little Karoo,2324.19044,2013
3/22/13,22,722480.9433,3,None,Western Little Karoo,2338.1559,2013
4/7/13,7,722480.9433,4,None,Western Little Karoo,2463.06404,2013
4/23/13,23,722480.9433,4,None,Western Little Karoo,2573.85827,2013
5/9/13,9,722480.9433,5,None,Western Little Karoo,2676.740133,2013
5/25/13,25,722480.9433,5,None,Western Little Karoo,2915.127394,2013
6/10/13,10,722480.9433,6,None,Western Little Karoo,2999.767521,2013
6/26/13,26,722480.9433,6,None,Western Little Karoo,3078.837692,2013
7/12/13,12,722480.9433,7,None,Western Little Karoo,3000.691237,2013
7/28/13,28,722480.9433,7,None,Western Little Karoo,2833.106314,2013
8/13/13,13,722480.9433,8,None,Western Little Karoo,2980.229755,2013
8/29/13,29,722480.9433,8,None,Western Little Karoo,2750.344353,2013
9/14/13,14,722480.9433,9,None,Western Little Karoo,2626.141166,2013
9/30/13,30,722480.9433,9,None,Western Little Karoo,2469.168449,2013
10/16/13,16,722480.9433,10,None,Western Little Karoo,2359.945413,2013
11/1/13,1,722480.9433,11,None,Western Little Karoo,2431.6564,2013
11/17/13,17,722480.9433,11,None,Western Little Karoo,2511.217123,2013
12/3/13,3,722480.9433,12,None,Western Little Karoo,2432.369623,2013
12/19/13,19,722480.9433,12,None,Western Little Karoo,2477.193783,2013
1/1/14,1,722480.9433,1,None,Western Little Karoo,2509.962581,2014
1/17/14,17,722480.9433,1,None,Western Little Karoo,2535.041047,2014
2/2/14,2,722480.9433,2,None,Western Little Karoo,2585.575816,2014
2/18/14,18,722480.9433,2,None,Western Little Karoo,2574.957504,2014
3/6/14,6,722480.9433,3,None,Western Little Karoo,2568.143975,2014
3/22/14,22,722480.9433,3,None,Western Little Karoo,2827.793807,2014
4/7/14,7,722480.9433,4,None,Western Little Karoo,2977.685661,2014
4/23/14,23,722480.9433,4,None,Western Little Karoo,3223.918974,2014
5/9/14,9,722480.9433,5,None,Western Little Karoo,3505.803543,2014
5/25/14,25,722480.9433,5,None,Western Little Karoo,3267.606396,2014
6/10/14,10,722480.9433,6,None,Western Little Karoo,3048.307442,2014
6/26/14,26,722480.9433,6,None,Western Little Karoo,3162.567202,2014
7/12/14,12,722480.9433,7,None,Western Little Karoo,3015.90882,2014
7/28/14,28,722480.9433,7,None,Western Little Karoo,2806.704449,2014
8/13/14,13,722480.9433,8,None,Western Little Karoo,2708.182096,2014
8/29/14,29,722480.9433,8,None,Western Little Karoo,2574.559731,2014
9/14/14,14,722480.9433,9,None,Western Little Karoo,2423.844419,2014
9/30/14,30,722480.9433,9,None,Western Little Karoo,2317.380815,2014
10/16/14,16,722480.9433,10,None,Western Little Karoo,2219.526015,2014
11/1/14,1,722480.9433,11,None,Western Little Karoo,2284.234542,2014
11/17/14,17,722480.9433,11,None,Western Little Karoo,2275.944519,2014
12/3/14,3,722480.9433,12,None,Western Little Karoo,2152.687906,2014
12/19/14,19,722480.9433,12,None,Western Little Karoo,2173.223064,2014
1/1/15,1,722480.9433,1,None,Western Little Karoo,2030.418474,2015
1/17/15,17,722480.9433,1,None,Western Little Karoo,2069.03419,2015
2/2/15,2,722480.9433,2,None,Western Little Karoo,2088.143966,2015
2/18/15,18,722480.9433,2,None,Western Little Karoo,2096.045587,2015
3/6/15,6,722480.9433,3,None,Western Little Karoo,2110.394137,2015
3/22/15,22,722480.9433,3,None,Western Little Karoo,2302.827886,2015
4/7/15,7,722480.9433,4,None,Western Little Karoo,2323.855282,2015
4/23/15,23,722480.9433,4,None,Western Little Karoo,2442.775252,2015
5/9/15,9,722480.9433,5,None,Western Little Karoo,2475.586214,2015
5/25/15,25,722480.9433,5,None,Western Little Karoo,2779.564821,2015
6/10/15,10,722480.9433,6,None,Western Little Karoo,3170.064445,2015
6/26/15,26,722480.9433,6,None,Western Little Karoo,3234.199888,2015
7/12/15,12,722480.9433,7,None,Western Little Karoo,3376.391127,2015
7/28/15,28,722480.9433,7,None,Western Little Karoo,3162.677709,2015
8/13/15,13,722480.9433,8,None,Western Little Karoo,3229.897445,2015
8/29/15,29,722480.9433,8,None,Western Little Karoo,3118.043606,2015
9/14/15,14,722480.9433,9,None,Western Little Karoo,2950.127424,2015
9/30/15,30,722480.9433,9,None,Western Little Karoo,2716.257572,2015
10/16/15,16,722480.9433,10,None,Western Little Karoo,2544.875477,2015
11/1/15,1,722480.9433,11,None,Western Little Karoo,2329.130858,2015
11/17/15,17,722480.9433,11,None,Western Little Karoo,2248.686,2015
12/3/15,3,722480.9433,12,None,Western Little Karoo,2145.252587,2015
12/19/15,19,722480.9433,12,None,Western Little Karoo,2229.48116,2015
1/1/16,1,722480.9433,1,None,Western Little Karoo,2146.677437,2016
1/17/16,17,722480.9433,1,None,Western Little Karoo,2175.494017,2016
2/2/16,2,722480.9433,2,None,Western Little Karoo,2132.1097,2016
2/18/16,18,722480.9433,2,None,Western Little Karoo,2222.764278,2016
3/5/16,5,722480.9433,3,None,Western Little Karoo,2213.022635,2016
3/21/16,21,722480.9433,3,None,Western Little Karoo,2236.605027,2016
4/6/16,6,722480.9433,4,None,Western Little Karoo,2287.62083,2016
4/22/16,22,722480.9433,4,None,Western Little Karoo,2600.562697,2016
5/8/16,8,722480.9433,5,None,Western Little Karoo,2831.955531,2016
5/24/16,24,722480.9433,5,None,Western Little Karoo,2802.682937,2016
6/9/16,9,722480.9433,6,None,Western Little Karoo,3044.800535,2016
6/25/16,25,722480.9433,6,None,Western Little Karoo,2933.776005,2016
7/11/16,11,722480.9433,7,None,Western Little Karoo,3023.104769,2016
7/27/16,27,722480.9433,7,None,Western Little Karoo,2900.397879,2016
8/12/16,12,722480.9433,8,None,Western Little Karoo,2685.099459,2016
8/28/16,28,722480.9433,8,None,Western Little Karoo,2596.741681,2016
9/13/16,13,722480.9433,9,None,Western Little Karoo,2405.913189,2016
9/29/16,29,722480.9433,9,None,Western Little Karoo,2296.524749,2016
10/15/16,15,722480.9433,10,None,Western Little Karoo,2077.003399,2016
10/31/16,31,722480.9433,10,None,Western Little Karoo,2014.577009,2016
11/16/16,16,722480.9433,11,None,Western Little Karoo,2004.400491,2016
12/2/16,2,722480.9433,12,None,Western Little Karoo,1939.887302,2016
12/18/16,18,722480.9433,12,None,Western Little Karoo,1895.331728,2016
